faq_id,intent_id,intent_name,category,language,question_type,difficulty,question,answer,ground_truth,source
FAQ0791,INT025,breakfast_hours,Breakfast,French,Scenario,Easy,,,Daily breakfast is available from 7:00 AM to 10:30 AM at the main restaurant.,breakfast.txt
FAQ0792,INT025,breakfast_hours,Breakfast,French,Scenario,Easy,,,Daily breakfast is available from 7:00 AM to 10:30 AM at the main restaurant.,breakfast.txt
FAQ0793,INT025,breakfast_hours,Breakfast,Russian,Direct,Easy,,,Daily breakfast is available from 7:00 AM to 10:30 AM at the main restaurant.,breakfast.txt
FAQ0794,INT025,breakfast_hours,Breakfast,Russian,Direct,Easy,,,Daily breakfast is available from 7:00 AM to 10:30 AM at the main restaurant.,breakfast.txt
FAQ0795,INT025,breakfast_hours,Breakfast,Russian,Direct,Easy,,,Daily breakfast is available from 7:00 AM to 10:30 AM at the main restaurant.,breakfast.txt
FAQ0796,INT025,breakfast_hours,Breakfast,Russian,Paraphrased,Easy,,,Daily breakfast is available from 7:00 AM to 10:30 AM at the main restaurant.,breakfast.txt
FAQ0797,INT025,breakfast_hours,Breakfast,Russian,Paraphrased,Easy,,,Daily breakfast is available from 7:00 AM to 10:30 AM at the main restaurant.,breakfast.txt
FAQ0798,INT025,breakfast_hours,Breakfast,Russian,Paraphrased,Easy,,,Daily breakfast is available from 7:00 AM to 10:30 AM at the main restaurant.,breakfast.txt
FAQ0799,INT025,breakfast_hours,Breakfast,Russian,Scenario,Easy,,,Daily breakfast is available from 7:00 AM to 10:30 AM at the main restaurant.,breakfast.txt
FAQ0800,INT025,breakfast_hours,Breakfast,Russian,Scenario,Easy,,,Daily breakfast is available from 7:00 AM to 10:30 AM at the main restaurant.,breakfast.txt
FAQ0801,INT026,breakfast_price,Breakfast,English,Direct,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0802,INT026,breakfast_price,Breakfast,English,Direct,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0803,INT026,breakfast_price,Breakfast,English,Direct,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0804,INT026,breakfast_price,Breakfast,English,Paraphrased,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0805,INT026,breakfast_price,Breakfast,English,Paraphrased,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0806,INT026,breakfast_price,Breakfast,English,Paraphrased,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0807,INT026,breakfast_price,Breakfast,English,Scenario,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0808,INT026,breakfast_price,Breakfast,English,Scenario,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0809,INT026,breakfast_price,Breakfast,Arabic,Direct,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0810,INT026,breakfast_price,Breakfast,Arabic,Direct,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0811,INT026,breakfast_price,Breakfast,Arabic,Direct,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0812,INT026,breakfast_price,Breakfast,Arabic,Paraphrased,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0813,INT026,breakfast_price,Breakfast,Arabic,Paraphrased,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0814,INT026,breakfast_price,Breakfast,Arabic,Paraphrased,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0815,INT026,breakfast_price,Breakfast,Arabic,Scenario,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0816,INT026,breakfast_price,Breakfast,Arabic,Scenario,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0817,INT026,breakfast_price,Breakfast,French,Direct,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0818,INT026,breakfast_price,Breakfast,French,Direct,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0819,INT026,breakfast_price,Breakfast,French,Direct,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0820,INT026,breakfast_price,Breakfast,French,Paraphrased,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0821,INT026,breakfast_price,Breakfast,French,Paraphrased,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0822,INT026,breakfast_price,Breakfast,French,Paraphrased,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0823,INT026,breakfast_price,Breakfast,French,Scenario,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0824,INT026,breakfast_price,Breakfast,French,Scenario,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0825,INT026,breakfast_price,Breakfast,Russian,Direct,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0826,INT026,breakfast_price,Breakfast,Russian,Direct,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0827,INT026,breakfast_price,Breakfast,Russian,Direct,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0828,INT026,breakfast_price,Breakfast,Russian,Paraphrased,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0829,INT026,breakfast_price,Breakfast,Russian,Paraphrased,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0830,INT026,breakfast_price,Breakfast,Russian,Paraphrased,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0831,INT026,breakfast_price,Breakfast,Russian,Scenario,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0832,INT026,breakfast_price,Breakfast,Russian,Scenario,Easy,,,Breakfast costs 450 EGP per person.,breakfast.txt
FAQ0833,INT027,room_service,Room Service,English,Direct,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0834,INT027,room_service,Room Service,English,Direct,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0835,INT027,room_service,Room Service,English,Direct,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0836,INT027,room_service,Room Service,English,Paraphrased,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0837,INT027,room_service,Room Service,English,Paraphrased,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0838,INT027,room_service,Room Service,English,Paraphrased,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0839,INT027,room_service,Room Service,English,Scenario,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0840,INT027,room_service,Room Service,English,Scenario,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0841,INT027,room_service,Room Service,Arabic,Direct,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0842,INT027,room_service,Room Service,Arabic,Direct,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0843,INT027,room_service,Room Service,Arabic,Direct,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0844,INT027,room_service,Room Service,Arabic,Paraphrased,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0845,INT027,room_service,Room Service,Arabic,Paraphrased,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0846,INT027,room_service,Room Service,Arabic,Paraphrased,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0847,INT027,room_service,Room Service,Arabic,Scenario,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0848,INT027,room_service,Room Service,Arabic,Scenario,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0849,INT027,room_service,Room Service,French,Direct,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0850,INT027,room_service,Room Service,French,Direct,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0851,INT027,room_service,Room Service,French,Direct,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0852,INT027,room_service,Room Service,French,Paraphrased,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0853,INT027,room_service,Room Service,French,Paraphrased,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0854,INT027,room_service,Room Service,French,Paraphrased,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0855,INT027,room_service,Room Service,French,Scenario,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0856,INT027,room_service,Room Service,French,Scenario,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0857,INT027,room_service,Room Service,Russian,Direct,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0858,INT027,room_service,Room Service,Russian,Direct,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0859,INT027,room_service,Room Service,Russian,Direct,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0860,INT027,room_service,Room Service,Russian,Paraphrased,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0861,INT027,room_service,Room Service,Russian,Paraphrased,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0862,INT027,room_service,Room Service,Russian,Paraphrased,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0863,INT027,room_service,Room Service,Russian,Scenario,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
FAQ0864,INT027,room_service,Room Service,Russian,Scenario,Easy,,,Room service is available 24/7. Guests can order food and beverages directly to their rooms.,room_service.txt
