faq_id,intent,language,question_type,question,status,ground_truth,category,source,source_type,metadata,difficulty,answer
FAQ0876,reception_availability,Russian,Paraphrased,Остаётся ли стойка регистрации доступной днём и ночью?,gold,Стойка регистрации отеля работает круглосуточно.,Reception,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,Стойка регистрации отеля работает круглосуточно.
FAQ0877,check_in_time,Arabic,Scenario,بوصل الفندق بعد الظهر وعايز أرتب وقتي؛ متى يبدأ تسجيل الوصول العادي؟,gold,وقت تسجيل الوصول المعتاد هو الساعة 3:00 مساءً.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,وقت تسجيل الوصول المعتاد هو الساعة 3:00 مساءً.
FAQ0878,check_in_time,English,Paraphrased,What time marks the beginning of the hotel's normal check-in period?,gold,Standard check-in time is 3:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Standard check-in time is 3:00 PM.
FAQ0879,check_in_time,French,Direct,À quelle heure commence normalement le check-in ?,gold,L'enregistrement normal commence à 15h00.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,L'enregistrement normal commence à 15h00.
FAQ0880,check_in_time,Russian,Direct,С какого времени начинается обычное заселение?,gold,Стандартное время регистрации заезда — 15:00.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Стандартное время регистрации заезда — 15:00.
FAQ0881,check_out_time,Arabic,Scenario,عايز أحدد موعد المواصلات يوم المغادرة؛ إيه الموعد المعتاد لتسجيل الخروج؟,gold,وقت تسجيل المغادرة المعتاد هو الساعة 12:00 ظهرًا.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,وقت تسجيل المغادرة المعتاد هو الساعة 12:00 ظهرًا.
FAQ0882,check_out_time,English,Direct,What time is designated for regular check-out?,gold,The standard check-out time is 12:00 PM.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,The standard check-out time is 12:00 PM.
FAQ0883,check_out_time,French,Paraphrased,À quelle heure les clients sont-ils normalement tenus de partir ?,gold,L'heure normale de départ est 12h00.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,L'heure normale de départ est 12h00.
FAQ0884,check_out_time,Russian,Scenario,Я бронирую транспорт после отъезда. На какое время ориентироваться для стандартного выезда?,gold,Стандартное время регистрации выезда — 12:00.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Easy,Стандартное время регистрации выезда — 12:00.
FAQ0885,early_check_in,Arabic,Paraphrased,هل من الممكن طلب استلام الغرفة قبل موعد تسجيل الوصول إذا توفرت غرفة وحصلت موافقة الفندق؟,gold,يمكن طلب تسجيل الوصول المبكر، ويعتمد ذلك على توفر الغرفة وموافقة الفندق.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,يمكن طلب تسجيل الوصول المبكر، ويعتمد ذلك على توفر الغرفة وموافقة الفندق.
FAQ0886,early_check_in,English,Scenario,My arrival is earlier than the standard check-in time. Am I allowed to request early check-in?,gold,Early check-in can be requested and is subject to room availability and hotel approval.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,Early check-in can be requested and is subject to room availability and hotel approval.
FAQ0887,early_check_in,French,Direct,Puis-je faire une demande pour arriver avant l'heure habituelle de check-in ?,gold,L'arrivée anticipée peut être demandée et dépend de la disponibilité de la chambre et de l'approbation de l'hôtel.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,L'arrivée anticipée peut être demandée et dépend de la disponibilité de la chambre et de l'approbation de l'hôtel.
FAQ0888,early_check_in,Russian,Paraphrased,Разрешено ли запросить более раннее заселение при наличии свободного номера и одобрении отеля?,gold,"Ранний заезд можно запросить, но он зависит от наличия свободных номеров и одобрения отеля.",Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,"Ранний заезд можно запросить, но он зависит от наличия свободных номеров и одобрения отеля."
FAQ0889,late_check_out,Arabic,Direct,هل يمكنني تقديم طلب لتسجيل مغادرة متأخر؟,gold,يمكن طلب تسجيل المغادرة المتأخر، ويعتمد ذلك على التوافر وقد تترتب رسوم إضافية.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,يمكن طلب تسجيل المغادرة المتأخر، ويعتمد ذلك على التوافر وقد تترتب رسوم إضافية.
FAQ0890,late_check_out,English,Scenario,I have several hours between normal check-out and my flight. Can I ask to keep the room later?,gold,Late check-out can be requested and is subject to availability and may incur an additional fee.,Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,Late check-out can be requested and is subject to availability and may incur an additional fee.
FAQ0891,late_check_out,French,Paraphrased,Est-il possible de solliciter un départ après l'heure habituelle de check-out ?,gold,"Un départ tardif peut être demandé et dépend de la disponibilité, avec des frais supplémentaires possibles.",Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,"Un départ tardif peut être demandé et dépend de la disponibilité, avec des frais supplémentaires possibles."
FAQ0892,late_check_out,Russian,Direct,Можно ли запросить более позднее время освобождения номера?,gold,"Поздний выезд можно запросить, но он зависит от наличия и может повлечь дополнительную плату.",Check-in / Check-out,Policies/check_in_check_out.txt,Policies/check_in_check_out.txt,0,Medium,"Поздний выезд можно запросить, но он зависит от наличия и может повлечь дополнительную плату."
FAQ0893,identification_required,Arabic,Scenario,وأنا بحضر حاجتي للسفر، هل لازم يكون معايا إثبات هوية ساري عند تسجيل الوصول؟,gold,يجب على الضيوف تقديم وثيقة هوية سارية أثناء تسجيل الوصول.,Identification,Policies/identification_policy.txt,Policies/identification_policy.txt,0,Medium,يجب على الضيوف تقديم وثيقة هوية سارية أثناء تسجيل الوصول.
FAQ0894,identification_required,English,Direct,Is a valid ID needed when a guest checks in?,gold,Guests are required to provide valid identification documents during check-in.,Identification,Policies/identification_policy.txt,Policies/identification_policy.txt,0,Medium,Guests are required to provide valid identification documents during check-in.
FAQ0895,identification_required,French,Scenario,"Avant de partir, je vérifie mes papiers : une pièce d'identité valide est-elle obligatoire pour le check-in ?",gold,Les clients doivent présenter une pièce d'identité valide lors de l'enregistrement.,Identification,Policies/identification_policy.txt,Policies/identification_policy.txt,0,Medium,Les clients doivent présenter une pièce d'identité valide lors de l'enregistrement.
FAQ0896,identification_required,Russian,Paraphrased,Требуется ли действительное удостоверение личности для прохождения регистрации в отеле?,gold,"Гости должны предъявить действительный документ, удостоверяющий личность, при регистрации.",Identification,Policies/identification_policy.txt,Policies/identification_policy.txt,0,Medium,"Гости должны предъявить действительный документ, удостоверяющий личность, при регистрации."
FAQ0897,hotel_location,Arabic,Scenario,لو بكتب مكان الإقامة في نموذج السفر، أختار أنهي مدينة لـ Nile Pearl Hotel؟,gold,يقع Nile Pearl Hotel في القاهرة، مصر.,Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,يقع Nile Pearl Hotel في القاهرة، مصر.
FAQ0898,hotel_location,English,Paraphrased,Which city in Egypt serves as the location of Nile Pearl Hotel?,gold,"Nile Pearl Hotel is located in Cairo, Egypt.",Hotel Information,Hotel_Information/hotel_information.txt,Hotel_Information/hotel_information.txt,0,Easy,"Nile Pearl Hotel is located in Cairo, Egypt."
