booking_id,customer_id,room_id,room_type_id,check_in,check_out,nights,adults,children,booking_status,booking_channel,price_per_night,total_amount
B010738,C005936,R231,RT005,2026-08-24,2026-09-02,9,3,0,Completed,Website,3856.96,34712.64
B010739,C005821,R190,RT004,2026-11-07,2026-11-17,10,2,0,Completed,Booking Platform,3281.02,32810.2
B010740,C000505,R180,RT003,2027-03-10,2027-03-17,7,2,0,Confirmed,Phone,3279.87,22959.09
B010741,C000446,R222,RT005,2025-11-25,2025-12-01,6,4,0,Completed,Phone,5354.66,32127.96
B010742,C002292,R152,RT002,2026-08-13,2026-08-15,2,2,0,Confirmed,Travel Agent,2453.57,4907.14
B010743,C000270,R157,RT003,2025-11-27,2025-12-10,13,2,0,Confirmed,Website,2850.91,37061.83
B010744,C007865,R147,RT002,2026-04-21,2026-04-30,9,1,2,Cancelled,Website,2176.0,19584.0
B010745,C004951,R145,RT002,2026-12-02,2026-12-10,8,1,1,Completed,Phone,3190.89,25527.12
B010746,C003959,R154,RT002,2026-01-07,2026-01-19,12,2,0,Completed,Phone,3079.68,36956.16
B010747,C008581,R209,RT004,2026-02-28,2026-03-12,12,1,0,Confirmed,Website,4018.67,48224.04
B010748,C006673,R127,RT002,2027-06-06,2027-06-12,6,1,0,Cancelled,Website,2254.7,13528.2
B010749,C000365,R124,RT002,2027-04-15,2027-04-28,13,1,0,Confirmed,Mobile App,2526.04,32838.52
B010750,C009596,R224,RT005,2026-03-31,2026-04-13,13,1,0,Completed,Phone,5115.89,66506.57
B010751,C006037,R189,RT004,2026-05-22,2026-06-03,12,3,0,Completed,Booking Platform,4495.01,53940.12
B010752,C007164,R170,RT003,2027-05-20,2027-05-25,5,2,0,Completed,Mobile App,2634.43,13172.15
B010753,C001149,R198,RT004,2026-12-25,2026-12-27,2,2,1,Completed,Booking Platform,3524.18,7048.36
B010754,C006198,R244,RT006,2026-02-22,2026-03-04,10,2,0,Confirmed,Website,8422.4,84224.0
B010755,C005527,R235,RT005,2027-08-09,2027-08-20,11,3,0,Cancelled,Phone,5100.31,56103.41
B010756,C000335,R177,RT003,2026-07-19,2026-07-29,10,1,0,Cancelled,Website,2632.45,26324.5
B010757,C008195,R119,RT001,2026-08-11,2026-08-14,3,1,0,Confirmed,Booking Platform,1651.39,4954.17
B010758,C004536,R131,RT002,2026-06-13,2026-06-20,7,2,2,Cancelled,Booking Platform,2471.93,17303.51
B010759,C002932,R243,RT006,2027-07-02,2027-07-15,13,4,0,Completed,Phone,7452.57,96883.41
B010760,C000474,R130,RT002,2027-06-26,2027-06-28,2,2,0,Confirmed,Website,2386.71,4773.42
B010761,C009212,R232,RT005,2026-02-07,2026-02-18,11,3,2,Confirmed,Travel Agent,4045.49,44500.39
B010762,C000228,R237,RT006,2026-06-13,2026-06-23,10,3,0,No-show,Website,6381.79,63817.9
B010763,C005591,R112,RT001,2025-10-17,2025-10-19,2,1,0,Confirmed,Website,1982.56,3965.12
B010764,C009625,R196,RT004,2025-10-05,2025-10-11,6,2,0,Confirmed,Mobile App,3827.27,22963.62
B010765,C007325,R189,RT004,2026-04-11,2026-04-17,6,3,0,Completed,Booking Platform,3802.5,22815.0
B010766,C005694,R144,RT002,2025-12-27,2025-12-29,2,1,0,Cancelled,Website,3116.05,6232.1
B010767,C003102,R195,RT004,2026-02-07,2026-02-12,5,1,0,Completed,Website,4636.16,23180.8
B010768,C003591,R185,RT003,2026-03-05,2026-03-06,1,2,1,Confirmed,Booking Platform,2324.38,2324.38
B010769,C003533,R152,RT002,2027-04-07,2027-04-20,13,2,0,Confirmed,Website,2709.85,35228.05
B010770,C006081,R124,RT002,2025-08-25,2025-08-31,6,2,0,No-show,Website,2819.66,16917.96
B010771,C000335,R214,RT004,2026-06-23,2026-07-07,14,2,1,Completed,Booking Platform,4047.28,56661.92
B010772,C008652,R218,RT005,2027-02-01,2027-02-11,10,3,0,Confirmed,Phone,3871.41,38714.1
B010773,C003155,R153,RT002,2025-11-20,2025-11-28,8,2,1,Confirmed,Booking Platform,3192.94,25543.52
B010774,C009387,R106,RT001,2026-11-21,2026-11-29,8,1,0,Completed,Mobile App,2328.78,18630.24
B010775,C003863,R243,RT006,2026-11-18,2026-11-28,10,2,0,Completed,Mobile App,6774.87,67748.7
B010776,C008110,R144,RT002,2026-06-26,2026-07-08,12,2,0,Completed,Phone,2437.37,29248.44
B010777,C003584,R200,RT004,2026-09-16,2026-09-30,14,3,0,Confirmed,Mobile App,4436.23,62107.22
B010778,C007486,R229,RT005,2025-08-22,2025-08-23,1,4,0,Cancelled,Mobile App,5834.06,5834.06
B010779,C001891,R201,RT004,2027-05-28,2027-06-06,9,2,2,Confirmed,Booking Platform,4692.47,42232.23
B010780,C005535,R146,RT002,2025-09-24,2025-10-04,10,1,2,No-show,Website,3049.71,30497.1
B010781,C003522,R171,RT003,2026-09-08,2026-09-22,14,1,0,Confirmed,Website,2438.13,34133.82
B010782,C002669,R164,RT003,2026-12-30,2027-01-11,12,1,0,Confirmed,Phone,2404.89,28858.68
B010783,C009150,R144,RT002,2026-12-24,2026-12-29,5,1,0,Confirmed,Booking Platform,2522.77,12613.85
B010784,C007273,R176,RT003,2026-01-05,2026-01-08,3,2,0,No-show,Mobile App,3151.5,9454.5
B010785,C009274,R135,RT002,2027-07-14,2027-07-21,7,1,0,Confirmed,Website,2756.44,19295.08
B010786,C001047,R136,RT002,2026-06-14,2026-06-28,14,1,0,Completed,Website,2512.53,35175.42
B010787,C006381,R243,RT006,2027-02-05,2027-02-13,8,1,1,Confirmed,Website,7045.85,56366.8
B010788,C007088,R126,RT002,2026-02-24,2026-03-04,8,2,0,Confirmed,Website,2781.19,22249.52
B010789,C008368,R220,RT005,2026-01-15,2026-01-28,13,4,1,Confirmed,Website,4330.0,56290.0
B010790,C001474,R142,RT002,2027-07-31,2027-08-04,4,1,0,Confirmed,Website,2334.29,9337.16
B010791,C005212,R208,RT004,2027-04-23,2027-05-06,13,1,0,Completed,Mobile App,3822.71,49695.23
B010792,C002075,R248,RT006,2026-08-31,2026-09-04,4,4,1,Cancelled,Phone,6955.88,27823.52
B010793,C002481,R205,RT004,2025-08-23,2025-08-29,6,1,1,Confirmed,Phone,4603.65,27621.9
B010794,C008572,R189,RT004,2027-06-21,2027-06-22,1,1,0,Confirmed,Booking Platform,4599.87,4599.87
B010795,C008450,R209,RT004,2026-11-20,2026-11-24,4,3,1,Completed,Website,3671.99,14687.96
B010796,C006327,R169,RT003,2027-04-19,2027-04-29,10,2,0,Confirmed,Phone,2658.97,26589.7
B010797,C006461,R212,RT004,2026-12-28,2027-01-05,8,3,0,Confirmed,Booking Platform,3808.09,30464.72
B010798,C001412,R136,RT002,2026-03-08,2026-03-14,6,1,1,Completed,Mobile App,2280.88,13685.28
B010799,C004408,R246,RT006,2025-10-05,2025-10-16,11,4,1,Completed,Website,7292.54,80217.94
B010800,C005157,R169,RT003,2025-09-28,2025-10-10,12,2,0,Confirmed,Booking Platform,2303.56,27642.72
B010801,C000829,R198,RT004,2026-05-26,2026-05-30,4,3,0,Completed,Website,4092.77,16371.08
B010802,C007227,R133,RT002,2026-11-20,2026-11-24,4,2,0,Completed,Travel Agent,2972.02,11888.08
B010803,C009060,R135,RT002,2026-07-13,2026-07-26,13,1,0,Completed,Phone,2311.09,30044.17
B010804,C004506,R177,RT003,2025-09-17,2025-09-27,10,2,2,Confirmed,Booking Platform,2946.81,29468.1
B010805,C004310,R189,RT004,2026-05-16,2026-05-20,4,2,0,Cancelled,Mobile App,4529.73,18118.92
B010806,C004044,R196,RT004,2025-09-15,2025-09-21,6,2,0,Completed,Website,4735.09,28410.54
B010807,C003807,R184,RT003,2027-08-08,2027-08-21,13,1,0,Confirmed,Website,2581.75,33562.75
B010808,C001678,R139,RT002,2026-05-20,2026-06-02,13,1,1,No-show,Phone,2249.37,29241.81
B010809,C002249,R133,RT002,2027-08-13,2027-08-27,14,2,1,Completed,Travel Agent,2824.57,39543.98
B010810,C001817,R239,RT006,2027-02-17,2027-02-25,8,1,0,Confirmed,Website,6394.45,51155.6
B010811,C001492,R134,RT002,2027-04-15,2027-04-21,6,1,0,Confirmed,Mobile App,2752.62,16515.72
B010812,C002372,R135,RT002,2027-03-18,2027-04-01,14,1,0,Completed,Mobile App,2583.22,36165.08
B010813,C001999,R128,RT002,2026-08-20,2026-08-23,3,2,1,Completed,Phone,2610.1,7830.3
B010814,C008970,R124,RT002,2026-11-21,2026-12-02,11,2,0,Completed,Booking Platform,2213.59,24349.49
B010815,C001885,R240,RT006,2026-03-27,2026-03-30,3,1,0,Confirmed,Mobile App,8412.1,25236.3
B010816,C004258,R209,RT004,2026-07-10,2026-07-23,13,1,0,Confirmed,Travel Agent,3623.06,47099.78
B010817,C003168,R146,RT002,2026-01-02,2026-01-07,5,2,1,No-show,Travel Agent,3199.25,15996.25
B010818,C004647,R113,RT001,2027-07-24,2027-08-07,14,1,0,Cancelled,Website,2097.31,29362.34
B010819,C002293,R124,RT002,2027-05-13,2027-05-24,11,2,0,Confirmed,Booking Platform,2516.43,27680.73
B010820,C008521,R224,RT005,2027-05-19,2027-05-27,8,3,2,Cancelled,Website,4998.12,39984.96
B010821,C005347,R215,RT004,2026-06-03,2026-06-05,2,3,1,Cancelled,Mobile App,3518.51,7037.02
B010822,C003243,R159,RT003,2027-04-26,2027-05-01,5,2,0,Confirmed,Mobile App,3500.11,17500.55
B010823,C003422,R154,RT002,2027-01-30,2027-02-05,6,2,0,Completed,Website,2366.56,14199.36
B010824,C009311,R238,RT006,2027-05-09,2027-05-19,10,2,1,Cancelled,Phone,7806.11,78061.1
B010825,C002904,R209,RT004,2027-07-15,2027-07-19,4,2,1,Completed,Mobile App,4271.43,17085.72
B010826,C007416,R128,RT002,2027-08-14,2027-08-15,1,1,1,Completed,Booking Platform,2562.97,2562.97
B010827,C006113,R244,RT006,2026-07-05,2026-07-17,12,2,1,Completed,Website,8439.41,101272.92
B010828,C001691,R118,RT001,2026-03-14,2026-03-20,6,1,1,Confirmed,Travel Agent,1819.96,10919.76
B010829,C009803,R240,RT006,2026-11-19,2026-12-02,13,2,0,Confirmed,Booking Platform,7503.41,97544.33
B010830,C001013,R244,RT006,2025-09-05,2025-09-16,11,4,1,Confirmed,Mobile App,7095.03,78045.33
B010831,C000792,R183,RT003,2027-01-19,2027-02-01,13,1,0,No-show,Mobile App,2746.04,35698.52
B010832,C003807,R204,RT004,2026-06-27,2026-07-10,13,1,1,Confirmed,Phone,4169.54,54204.02
B010833,C002527,R218,RT005,2026-02-03,2026-02-04,1,2,0,Confirmed,Website,5782.18,5782.18
B010834,C008769,R177,RT003,2026-06-25,2026-06-27,2,2,1,Completed,Website,3313.64,6627.28
B010835,C001885,R211,RT004,2027-07-13,2027-07-16,3,3,0,Confirmed,Mobile App,4796.97,14390.91
B010836,C003196,R169,RT003,2026-12-28,2027-01-09,12,1,0,Confirmed,Booking Platform,2354.59,28255.08
B010837,C001117,R221,RT005,2025-12-17,2025-12-20,3,3,1,Completed,Phone,3872.61,11617.83
B010838,C003262,R231,RT005,2026-09-18,2026-09-27,9,1,0,No-show,Travel Agent,4291.45,38623.05
B010839,C000637,R198,RT004,2026-05-13,2026-05-25,12,3,0,Confirmed,Phone,3932.29,47187.48
B010840,C008556,R221,RT005,2026-05-29,2026-06-09,11,3,1,Confirmed,Website,5604.5,61649.5
B010841,C001400,R143,RT002,2027-03-14,2027-03-20,6,1,0,Confirmed,Mobile App,2575.39,15452.34
B010842,C002099,R240,RT006,2026-10-21,2026-11-01,11,2,0,Completed,Travel Agent,5582.96,61412.56
B010843,C007150,R183,RT003,2025-10-10,2025-10-20,10,2,0,Completed,Mobile App,3245.78,32457.8
B010844,C004215,R138,RT002,2027-08-03,2027-08-05,2,1,0,Completed,Website,2219.07,4438.14
B010845,C002579,R142,RT002,2027-02-28,2027-03-04,4,1,0,Cancelled,Phone,2958.08,11832.32
B010846,C005805,R232,RT005,2025-10-05,2025-10-11,6,4,1,Confirmed,Phone,5292.64,31755.84
B010847,C000069,R243,RT006,2026-06-13,2026-06-26,13,4,0,Completed,Booking Platform,7206.84,93688.92
B010848,C002018,R109,RT001,2026-08-12,2026-08-16,4,1,2,Confirmed,Booking Platform,1612.34,6449.36
B010849,C000545,R171,RT003,2027-03-12,2027-03-20,8,1,1,Confirmed,Website,2336.35,18690.8
B010850,C003251,R113,RT001,2026-07-02,2026-07-16,14,1,0,Confirmed,Website,2078.38,29097.32
B010851,C003942,R124,RT002,2026-03-31,2026-04-10,10,2,0,Cancelled,Mobile App,2562.37,25623.7
B010852,C007032,R135,RT002,2026-07-12,2026-07-20,8,1,0,Confirmed,Phone,2452.68,19621.44
B010853,C006057,R193,RT004,2025-12-30,2026-01-08,9,2,1,Confirmed,Website,4672.7,42054.3
B010854,C005822,R247,RT006,2027-03-04,2027-03-08,4,2,0,Cancelled,Booking Platform,7692.12,30768.48
B010855,C008034,R178,RT003,2026-08-22,2026-08-28,6,1,0,Completed,Mobile App,2799.63,16797.78
B010856,C005016,R208,RT004,2025-10-24,2025-10-31,7,3,0,Cancelled,Booking Platform,3826.43,26785.01
B010857,C004237,R229,RT005,2026-02-11,2026-02-18,7,3,0,Confirmed,Website,5491.84,38442.88
B010858,C005291,R201,RT004,2026-02-28,2026-03-02,2,1,0,Confirmed,Website,4004.0,8008.0
B010859,C001561,R190,RT004,2027-01-01,2027-01-09,8,1,0,Completed,Travel Agent,3559.77,28478.16
B010860,C006859,R201,RT004,2026-02-02,2026-02-13,11,1,1,Confirmed,Website,4586.05,50446.55
B010861,C008264,R122,RT002,2026-07-31,2026-08-05,5,1,0,Confirmed,Phone,2274.82,11374.1
B010862,C008799,R101,RT001,2027-01-18,2027-02-01,14,1,2,Confirmed,Mobile App,1578.76,22102.64
B010863,C004359,R182,RT003,2026-12-12,2026-12-26,14,1,0,Completed,Mobile App,3274.64,45844.96
B010864,C005419,R177,RT003,2027-04-12,2027-04-19,7,2,0,Confirmed,Travel Agent,2463.49,17244.43
B010865,C002759,R241,RT006,2026-09-16,2026-09-24,8,4,0,Completed,Booking Platform,6693.23,53545.84
B010866,C003387,R193,RT004,2026-05-11,2026-05-12,1,1,2,Completed,Website,3390.36,3390.36
B010867,C005185,R163,RT003,2025-11-18,2025-11-29,11,2,0,Confirmed,Mobile App,3305.14,36356.54
B010868,C005649,R242,RT006,2025-08-28,2025-09-11,14,4,0,Confirmed,Booking Platform,7921.97,110907.58
B010869,C005289,R148,RT002,2027-08-14,2027-08-25,11,1,0,Confirmed,Phone,3133.64,34470.04
B010870,C009470,R128,RT002,2026-07-22,2026-07-26,4,1,0,Confirmed,Phone,2464.15,9856.6
B010871,C007339,R147,RT002,2027-05-01,2027-05-07,6,2,0,Completed,Phone,3124.43,18746.58
B010872,C007167,R188,RT004,2026-11-15,2026-11-16,1,1,0,Confirmed,Booking Platform,3459.97,3459.97
B010873,C004384,R106,RT001,2026-05-25,2026-06-03,9,1,0,Confirmed,Travel Agent,1903.54,17131.86
B010874,C002982,R101,RT001,2025-11-06,2025-11-08,2,1,0,Confirmed,Website,1721.14,3442.28
B010875,C003563,R182,RT003,2026-04-19,2026-04-26,7,1,0,Completed,Booking Platform,2770.78,19395.46
B010876,C005667,R154,RT002,2027-02-17,2027-02-23,6,2,0,No-show,Website,2751.83,16510.98
B010877,C008726,R102,RT001,2026-07-23,2026-07-29,6,1,0,Completed,Travel Agent,2150.72,12904.32
B010878,C003194,R187,RT004,2027-01-12,2027-01-18,6,1,0,Completed,Website,3379.3,20275.8
B010879,C004050,R162,RT003,2025-12-27,2026-01-09,13,2,0,Confirmed,Mobile App,3298.03,42874.39
B010880,C003012,R167,RT003,2026-04-25,2026-05-09,14,2,0,Completed,Mobile App,2891.11,40475.54
B010881,C008280,R217,RT005,2026-03-17,2026-03-27,10,1,1,Completed,Mobile App,4450.87,44508.7
B010882,C009776,R222,RT005,2027-07-02,2027-07-07,5,4,2,Cancelled,Booking Platform,3831.98,19159.9
B010883,C001172,R147,RT002,2026-01-08,2026-01-14,6,2,0,Completed,Travel Agent,2785.22,16711.32
B010884,C008235,R101,RT001,2026-05-12,2026-05-23,11,1,0,Confirmed,Booking Platform,1725.38,18979.18
B010885,C008501,R113,RT001,2026-08-29,2026-09-05,7,1,0,Confirmed,Website,2196.6,15376.2
B010886,C002530,R212,RT004,2026-02-07,2026-02-15,8,3,0,No-show,Booking Platform,3715.5,29724.0
B010887,C003407,R165,RT003,2027-03-24,2027-03-30,6,2,0,Confirmed,Website,3165.51,18993.06
B010888,C002466,R180,RT003,2027-06-29,2027-07-13,14,1,1,Completed,Website,3230.38,45225.32
B010889,C001375,R165,RT003,2027-06-05,2027-06-17,12,2,0,Confirmed,Travel Agent,3349.73,40196.76
B010890,C001252,R178,RT003,2025-08-25,2025-08-29,4,1,0,Completed,Website,3096.16,12384.64
B010891,C005165,R186,RT004,2026-12-24,2026-12-25,1,3,0,Completed,Booking Platform,4443.23,4443.23
B010892,C008748,R144,RT002,2026-08-27,2026-09-10,14,2,2,Completed,Website,2854.24,39959.36
B010893,C004372,R147,RT002,2026-08-11,2026-08-24,13,2,0,No-show,Website,2397.1,31162.3
B010894,C008596,R179,RT003,2025-08-20,2025-08-25,5,1,0,Confirmed,Mobile App,2958.63,14793.15
B010895,C006563,R208,RT004,2026-12-11,2026-12-13,2,2,1,Completed,Website,3889.7,7779.4
B010896,C001996,R220,RT005,2026-01-27,2026-02-07,11,3,0,Completed,Website,5717.41,62891.51
B010897,C003233,R227,RT005,2026-10-03,2026-10-11,8,1,0,Completed,Website,4427.85,35422.8
B010898,C000612,R120,RT001,2027-03-25,2027-04-08,14,1,0,Confirmed,Mobile App,2260.78,31650.92
B010899,C006216,R159,RT003,2027-07-29,2027-08-12,14,1,0,Completed,Website,2615.68,36619.52
B010900,C004626,R134,RT002,2026-12-20,2026-12-22,2,2,0,Completed,Phone,3232.62,6465.24
B010901,C000124,R173,RT003,2027-06-05,2027-06-10,5,1,2,Completed,Booking Platform,3210.85,16054.25
B010902,C005003,R169,RT003,2026-09-10,2026-09-23,13,1,1,Completed,Mobile App,3209.97,41729.61
B010903,C001861,R102,RT001,2026-10-23,2026-10-27,4,1,0,Confirmed,Booking Platform,1816.25,7265.0
B010904,C009665,R122,RT002,2027-05-14,2027-05-21,7,1,0,No-show,Booking Platform,2126.98,14888.86
B010905,C004200,R170,RT003,2026-11-19,2026-11-23,4,2,0,Confirmed,Mobile App,2695.7,10782.8
B010906,C008043,R169,RT003,2026-01-16,2026-01-21,5,1,0,Completed,Booking Platform,2959.7,14798.5
B010907,C004185,R149,RT002,2025-11-20,2025-11-24,4,2,0,Confirmed,Mobile App,2676.31,10705.24
B010908,C003955,R120,RT001,2026-01-09,2026-01-22,13,1,0,Confirmed,Phone,2095.17,27237.21
B010909,C000429,R224,RT005,2026-08-13,2026-08-26,13,3,0,Cancelled,Website,5406.19,70280.47
B010910,C003672,R104,RT001,2025-10-30,2025-10-31,1,1,1,Confirmed,Travel Agent,1944.45,1944.45
B010911,C008287,R199,RT004,2026-06-05,2026-06-09,4,3,0,Completed,Booking Platform,4306.83,17227.32
B010912,C008505,R149,RT002,2027-01-02,2027-01-16,14,1,1,Confirmed,Booking Platform,2563.42,35887.88
B010913,C006474,R187,RT004,2027-07-25,2027-08-01,7,3,0,Completed,Phone,3569.68,24987.76
B010914,C003839,R193,RT004,2026-05-05,2026-05-14,9,2,1,Completed,Booking Platform,4269.42,38424.78
B010915,C000342,R222,RT005,2025-10-05,2025-10-07,2,4,0,Completed,Travel Agent,4142.28,8284.56
B010916,C008057,R243,RT006,2025-08-26,2025-09-08,13,2,1,Confirmed,Booking Platform,7652.87,99487.31
B010917,C009734,R250,RT006,2025-12-24,2026-01-07,14,2,0,Confirmed,Booking Platform,7784.36,108981.04
B010918,C004850,R240,RT006,2026-12-01,2026-12-06,5,3,2,Completed,Booking Platform,7004.48,35022.4
B010919,C002638,R183,RT003,2027-02-05,2027-02-12,7,2,0,Confirmed,Website,3036.25,21253.75
B010920,C005755,R215,RT004,2026-12-09,2026-12-18,9,3,0,Completed,Booking Platform,3556.46,32008.14
B010921,C002623,R180,RT003,2027-01-23,2027-01-29,6,1,0,Confirmed,Phone,2296.35,13778.1
B010922,C002319,R186,RT004,2026-09-05,2026-09-07,2,2,0,Confirmed,Website,3982.34,7964.68
B010923,C006783,R232,RT005,2026-10-13,2026-10-24,11,1,0,Confirmed,Mobile App,5735.2,63087.2
B010924,C005946,R106,RT001,2027-01-29,2027-02-01,3,1,2,Completed,Travel Agent,2174.22,6522.66
B010925,C004300,R139,RT002,2026-06-09,2026-06-15,6,2,1,Confirmed,Website,2266.82,13600.92
B010926,C001193,R140,RT002,2026-03-15,2026-03-23,8,2,1,Confirmed,Website,2860.41,22883.28
B010927,C008654,R140,RT002,2026-05-25,2026-06-06,12,1,0,Confirmed,Website,3166.64,37999.68
B010928,C006927,R138,RT002,2025-09-04,2025-09-16,12,2,0,Confirmed,Mobile App,2311.45,27737.4
B010929,C006689,R158,RT003,2026-04-14,2026-04-23,9,2,0,Confirmed,Website,3071.43,27642.87
B010930,C007568,R131,RT002,2026-04-24,2026-05-04,10,2,0,Completed,Website,2335.94,23359.4
B010931,C008243,R249,RT006,2025-11-16,2025-11-28,12,4,0,Completed,Website,5733.28,68799.36
B010932,C000181,R190,RT004,2027-07-13,2027-07-25,12,1,0,Confirmed,Website,4267.98,51215.76
B010933,C002096,R149,RT002,2027-04-23,2027-05-01,8,2,2,Cancelled,Booking Platform,2544.82,20358.56
B010934,C004547,R139,RT002,2026-07-19,2026-08-02,14,2,0,Completed,Booking Platform,2173.51,30429.14
B010935,C009338,R216,RT005,2025-12-22,2025-12-24,2,2,1,Completed,Booking Platform,4639.09,9278.18
B010936,C008708,R221,RT005,2027-04-17,2027-04-26,9,2,0,Completed,Booking Platform,5167.81,46510.29
B010937,C009348,R181,RT003,2026-04-24,2026-05-05,11,1,0,Completed,Website,2573.25,28305.75
B010938,C007531,R123,RT002,2027-08-10,2027-08-20,10,2,0,No-show,Booking Platform,2631.6,26316.0
B010939,C007463,R116,RT001,2027-01-03,2027-01-13,10,1,0,Confirmed,Travel Agent,1583.05,15830.5
B010940,C005911,R158,RT003,2025-09-12,2025-09-26,14,1,0,Completed,Booking Platform,3174.58,44444.12
B010941,C003649,R181,RT003,2026-10-07,2026-10-11,4,1,2,Confirmed,Travel Agent,2882.29,11529.16
B010942,C002569,R247,RT006,2026-04-24,2026-04-25,1,2,0,Completed,Website,5669.97,5669.97
B010943,C006659,R107,RT001,2027-05-07,2027-05-12,5,1,2,No-show,Website,1709.35,8546.75
B010944,C000122,R183,RT003,2025-10-24,2025-11-07,14,1,0,Completed,Phone,3372.41,47213.74
B010945,C005305,R247,RT006,2025-08-19,2025-08-22,3,4,0,Completed,Booking Platform,8267.34,24802.02
B010946,C001056,R221,RT005,2027-01-27,2027-02-01,5,1,0,Confirmed,Booking Platform,5744.09,28720.45
B010947,C009455,R156,RT003,2027-02-11,2027-02-12,1,2,0,Confirmed,Mobile App,2701.64,2701.64
B010948,C004782,R185,RT003,2025-10-28,2025-10-31,3,1,0,Confirmed,Booking Platform,2791.66,8374.98
B010949,C009136,R237,RT006,2026-02-13,2026-02-22,9,4,0,Completed,Website,6551.07,58959.63
B010950,C005023,R181,RT003,2026-06-12,2026-06-17,5,2,0,Cancelled,Booking Platform,3075.17,15375.85
B010951,C001434,R163,RT003,2027-06-14,2027-06-16,2,2,0,Completed,Phone,3059.74,6119.48
B010952,C004373,R104,RT001,2026-08-25,2026-09-01,7,1,0,Cancelled,Booking Platform,1960.29,13722.03
B010953,C006429,R250,RT006,2026-07-18,2026-07-29,11,1,0,No-show,Booking Platform,6150.74,67658.14
B010954,C001237,R211,RT004,2026-01-06,2026-01-08,2,1,0,No-show,Booking Platform,4706.13,9412.26
B010955,C008592,R114,RT001,2026-06-27,2026-07-07,10,1,0,Completed,Phone,1751.94,17519.4
B010956,C007426,R128,RT002,2026-12-09,2026-12-15,6,2,0,Confirmed,Website,2666.3,15997.8
B010957,C008792,R188,RT004,2027-04-19,2027-04-24,5,2,1,Confirmed,Phone,4004.22,20021.1
B010958,C004337,R237,RT006,2026-07-06,2026-07-15,9,1,0,Confirmed,Phone,7137.34,64236.06
B010959,C000013,R241,RT006,2026-03-02,2026-03-07,5,3,0,Confirmed,Phone,6679.22,33396.1
B010960,C008648,R233,RT005,2027-06-16,2027-06-30,14,4,0,Completed,Website,3845.62,53838.68
B010961,C006107,R149,RT002,2027-08-03,2027-08-09,6,2,1,Confirmed,Travel Agent,2677.41,16064.46
B010962,C003330,R213,RT004,2026-07-02,2026-07-14,12,3,1,Confirmed,Website,3447.39,41368.68
B010963,C002044,R175,RT003,2025-11-18,2025-11-19,1,1,0,No-show,Phone,3468.6,3468.6
B010964,C000554,R171,RT003,2027-03-27,2027-04-03,7,1,0,Completed,Phone,2940.38,20582.66
B010965,C006248,R114,RT001,2026-09-26,2026-10-07,11,1,1,No-show,Website,1988.57,21874.27
B010966,C006765,R213,RT004,2026-02-04,2026-02-14,10,3,0,Confirmed,Website,4393.42,43934.2
B010967,C000468,R235,RT005,2026-06-17,2026-06-27,10,3,0,Confirmed,Website,4534.11,45341.1
B010968,C002351,R110,RT001,2027-04-25,2027-05-05,10,1,0,Cancelled,Booking Platform,1928.19,19281.9
B010969,C002230,R158,RT003,2026-02-05,2026-02-09,4,2,1,No-show,Booking Platform,3356.5,13426.0
B010970,C009060,R137,RT002,2026-04-16,2026-04-19,3,2,0,Confirmed,Mobile App,2714.05,8142.15
B010971,C005043,R212,RT004,2027-05-07,2027-05-19,12,3,1,Completed,Mobile App,4299.98,51599.76
