payment_id,booking_id,payment_method,amount_paid,payment_status,refund_amount,transaction_reference
P010288,B010288,Credit Card,9363.56,Paid,0.0,e43aeba7-e684-43b2-8806-49fb3545b40a
P010289,B010289,Credit Card,52269.0,Paid,0.0,02e19b34-2e56-40ea-ae74-d3be3cc156e3
P010290,B010290,Credit Card,8935.2,Paid,0.0,8d24ef28-beaa-45b6-8f14-769c4c44c2d4
P010291,B010291,Digital Wallet,0.0,Failed,0.0,71495424-dd3f-4d1b-846f-7b7dfb932841
P010292,B010292,Credit Card,57938.16,Paid,0.0,bd1618ec-10af-4ebe-8b4d-e937ab4f5462
P010293,B010293,Credit Card,52079.04,Paid,0.0,db78daed-81d4-4f99-820b-b61ab7511856
P010294,B010294,Debit Card,30128.78,Paid,0.0,dd3b253f-ff0c-40f0-8476-8c4955668416
P010295,B010295,Credit Card,7707.75,Paid,0.0,2af54212-a2c1-4fe9-9727-4e88db760704
P010296,B010296,Debit Card,0.0,Failed,0.0,b1334b5b-f75f-4c02-bfa0-dd77c1d169d2
P010297,B010297,Bank Transfer,17361.1,Paid,0.0,11f7077a-d6b1-4ffa-82c5-f536c817891b
P010298,B010298,Bank Transfer,39344.28,Paid,0.0,6a195447-7c8d-42c4-b5fd-e62c6ea86d52
P010299,B010299,Digital Wallet,21460.7,Paid,0.0,4d58731d-6927-43ed-ad31-7b804d0a2bcd
P010300,B010300,Credit Card,96552.84,Paid,0.0,e675153d-7bfb-42f0-b34f-59c539bb9b5c
P010301,B010301,Bank Transfer,27061.56,Paid,0.0,66568e5f-f44c-4a89-b36b-a40a7238072f
P010302,B010302,Credit Card,13728.84,Refunded,13728.84,98921b97-1bee-413f-83f2-4baeeff45d7e
P010303,B010303,Credit Card,37705.36,Partially Refunded,22857.11,3833c4a6-b02c-4e41-b467-30299199bab7
P010304,B010304,Credit Card,18856.36,Paid,0.0,53418b4a-4e87-461f-818c-bc05f967fa6d
P010305,B010305,Credit Card,31262.53,Refunded,31262.53,9eacc0e2-ac84-43fc-a212-f305bf51ef1f
P010306,B010306,Digital Wallet,26764.66,Paid,0.0,f59d08ab-3a5e-4341-8391-be3fbcdb008a
P010307,B010307,Digital Wallet,36357.86,Refunded,36357.86,6ab8e673-4e87-4ff6-b35b-05e3cec551c6
P010308,B010308,Cash,16075.74,Paid,0.0,41a54a16-c84d-4c12-b802-7fb3cc983700
P010309,B010309,Credit Card,46737.0,Refunded,46737.0,cec71786-aa11-4f5f-b8ea-716c525fcff9
P010310,B010310,Credit Card,80045.35,Paid,0.0,7e824d34-6e1b-43ef-b3be-bc27ec66d90b
P010311,B010311,Digital Wallet,44166.65,Paid,0.0,b1a6ecec-c1e0-456f-9e8f-b36f87ea4e58
P010312,B010312,Credit Card,7757.94,Paid,0.0,475ce16e-460b-40cf-89b0-302568723bc6
P010313,B010313,Debit Card,23836.23,Paid,0.0,f059046c-9b33-4b26-bc52-e71fe5299df4
P010314,B010314,Credit Card,72732.9,Paid,0.0,a60d3982-f568-4a65-b910-f9cbb069d59b
P010315,B010315,Cash,10454.1,Paid,0.0,ecc95766-e216-40ee-88b5-58479aaeb9dd
P010316,B010316,Cash,7330.11,Refunded,7330.11,7c49a676-a5c0-409a-9ff1-58782b26858f
P010317,B010317,Credit Card,27559.04,Paid,0.0,329f8130-0f95-4a9b-9e04-32af9b5401fd
P010318,B010318,Credit Card,78066.9,Paid,0.0,73959040-a4a7-407d-a892-dab2b6f6076d
P010319,B010319,Cash,54113.62,Paid,0.0,75492826-e786-478b-ab3d-5145342f2273
P010320,B010320,Cash,22980.1,Paid,0.0,23645c42-d691-43d6-8b28-9f9329121227
P010321,B010321,Digital Wallet,21631.5,Paid,0.0,e47cd62b-62d1-4cd0-bea6-589bba16d8a1
P010322,B010322,Debit Card,2785.24,Paid,0.0,acae3501-f028-4760-ac72-4e0ad9435fad
P010323,B010323,Credit Card,4845.28,Paid,0.0,b32f13fe-423c-4879-9b3f-d85952341c1c
P010324,B010324,Credit Card,23269.96,Refunded,23269.96,a6b5345e-aad4-44f1-8a7b-80cdbc75bfdd
P010325,B010325,Cash,25435.41,Paid,0.0,4ea469e7-0792-47c9-8475-7d9862d8f449
P010326,B010326,Credit Card,11839.7,Paid,0.0,4c3e7e02-f951-4ff0-95c7-af1bebc811c4
P010327,B010327,Credit Card,7039.28,Paid,0.0,1de5f303-7797-4726-8522-2ee54645b09d
P010328,B010328,Credit Card,0.0,Failed,0.0,208f463a-7a72-4bf0-84d1-ddfd685101a9
P010329,B010329,Digital Wallet,25287.76,Refunded,25287.76,13a170b9-dd2d-4de0-bc15-e29f20cc053d
P010330,B010330,Debit Card,11792.55,Refunded,11792.55,10f9a540-f9a4-47d6-8e04-fee9d97c2656
P010331,B010331,Credit Card,11942.6,Refunded,11942.6,ae78eb71-1088-4b90-8e73-1df8f552f5a7
P010332,B010332,Debit Card,34858.44,Paid,0.0,be8f9edd-b3f7-4203-b5ec-8251f1f2c8d3
P010333,B010333,Credit Card,7269.48,Paid,0.0,a36c3ee0-0aca-4833-9975-4b0369e2e241
P010334,B010334,Cash,18935.82,Paid,0.0,70956f12-f96e-477b-b736-e235e53f6ec2
P010335,B010335,Credit Card,33207.1,Paid,0.0,d2bed705-6277-44e1-a697-e4c3b46e4966
P010336,B010336,Credit Card,2517.47,Paid,0.0,ad615ba5-37af-4be4-a3eb-54c7a99bdfbe
P010337,B010337,Digital Wallet,29885.52,Paid,0.0,e3da27fd-a2c9-43da-92e6-041e54f3ea79
P010338,B010338,Credit Card,37281.65,Paid,0.0,76d31d35-a8e9-4a15-a40e-2701bf39d06b
P010339,B010339,Credit Card,0.0,Pending,0.0,47be8287-f349-4b88-991d-113a24bbab4e
P010340,B010340,Credit Card,9784.32,Paid,0.0,4206a992-02b9-4f41-a347-23d52f1b8eba
P010341,B010341,Credit Card,0.0,Pending,0.0,73262193-ac24-41e2-a278-44cea4adec1d
P010342,B010342,Debit Card,20065.62,Paid,0.0,a6e589b4-679c-427e-b0de-f5537df362f4
P010343,B010343,Debit Card,38946.2,Paid,0.0,d83af544-6cfd-4f7f-9cac-fd0ddf009e33
P010344,B010344,Debit Card,12511.36,Refunded,12511.36,20ada7ac-fbcf-4644-a1d1-d4bb54be07b5
P010345,B010345,Credit Card,0.0,Pending,0.0,7db5624e-c6e7-45e5-a4f7-9f6020aa39f9
P010346,B010346,Debit Card,38329.8,Paid,0.0,c51bb7d1-868e-4ad6-bd25-77094d1f3d30
P010347,B010347,Credit Card,26711.28,Paid,0.0,4a6911d3-5b42-407a-b620-aa4e24b92837
P010348,B010348,Debit Card,5227.68,Paid,0.0,8dc846d1-7d66-4303-bffd-3c073184d4de
P010349,B010349,Debit Card,30915.78,Paid,0.0,f74c35ce-6cad-4658-a263-34e2393dbed8
P010350,B010350,Credit Card,15678.6,Paid,0.0,14994a40-a33b-47ec-a555-4463da260505
P010351,B010351,Credit Card,57571.8,Refunded,57571.8,b5bb2409-b4d3-4e62-bee4-11229139cf04
P010352,B010352,Digital Wallet,0.0,Pending,0.0,874729c3-15f6-480d-8380-21a1e3c221f7
P010353,B010353,Credit Card,38557.87,Paid,0.0,6fd30b1f-d43d-4297-87db-7c07796bc399
P010354,B010354,Debit Card,5975.7,Paid,0.0,b658fbb2-f2b4-4001-a303-16e1f26f9c1e
P010355,B010355,Debit Card,17047.04,Paid,0.0,933f4878-54aa-4eac-9b97-fb1ba4b527ae
P010356,B010356,Credit Card,25512.4,Paid,0.0,33f2e394-194e-4cc6-80f8-34f7b430619c
P010357,B010357,Credit Card,5531.02,Refunded,5531.02,a58c1453-f8d4-40df-aa64-8e7fadae0487
P010358,B010358,Digital Wallet,0.0,Pending,0.0,e9d18341-89e6-424a-b3a9-99abf0caae77
P010359,B010359,Digital Wallet,7615.94,Paid,0.0,6f569e94-35a2-48d0-aef4-7f5b8ba7bde7
P010360,B010360,Cash,11219.28,Paid,0.0,c2c29e65-9b75-4c2f-88d2-13547feeb169
P010361,B010361,Bank Transfer,19811.9,Paid,0.0,d5235dda-1d74-4749-87f1-05d3b258ccc1
P010362,B010362,Debit Card,77166.2,Refunded,77166.2,c81f8f6f-2104-4e26-bfb1-f6a32e910182
P010363,B010363,Bank Transfer,12879.66,Refunded,12879.66,d04ffb61-d859-4e22-bbdc-f4bc24902369
P010364,B010364,Credit Card,0.0,Pending,0.0,378b77e0-16b9-4c12-ace2-7dbf24938659
P010365,B010365,Debit Card,16528.08,Paid,0.0,830c25a0-0c60-4ed0-9b69-0a13b78adf83
P010366,B010366,Cash,26747.1,Paid,0.0,8abb1c9d-f60d-4934-86e6-967eb87174fb
P010367,B010367,Credit Card,10389.15,Refunded,10389.15,100ee4aa-abbd-4c94-a5f2-2d1cc90a9696
P010368,B010368,Debit Card,31720.92,Refunded,31720.92,dbb1c6a5-61ae-4736-a0b3-469e717aad63
P010369,B010369,Debit Card,3044.61,Paid,0.0,5cbd133f-a405-443a-8ac3-0119db98c8d9
P010370,B010370,Cash,58952.66,Paid,0.0,74a3f6f7-bafd-4339-ac3b-7e493f34c0d8
P010371,B010371,Bank Transfer,0.0,Pending,0.0,498d92c2-ec51-4e37-aa5e-87d63e79af76
P010372,B010372,Debit Card,1988.89,Paid,0.0,de34b63f-6a86-435b-9d38-52e60666d02c
P010373,B010373,Digital Wallet,36745.28,Paid,0.0,8e185215-2b90-4c34-ad7b-937413afd2a4
P010374,B010374,Debit Card,27775.8,Paid,0.0,a0522430-0370-427c-97ea-2ca046cfc0f5
P010375,B010375,Bank Transfer,11341.18,Paid,0.0,7feec3f2-5573-4d6d-8202-9c0db71c6f42
P010376,B010376,Credit Card,49896.7,Paid,0.0,c7f139e7-9872-4074-afdb-4dbfb1c49596
P010377,B010377,Credit Card,58836.8,Paid,0.0,47af8003-24e1-48bc-a201-9ef5fea96ba0
P010378,B010378,Credit Card,0.0,Failed,0.0,4c991216-dd70-45cc-9f89-120e74f0f973
P010379,B010379,Credit Card,27606.96,Paid,0.0,cafc8f8f-9cb3-4549-bc84-3fac499c365b
P010380,B010380,Credit Card,0.0,Pending,0.0,b64c7fdb-998d-492d-9e2e-459b0392b085
P010381,B010381,Digital Wallet,20635.44,Paid,0.0,19410ae2-b19c-464c-ba0c-26b770e24ee0
P010382,B010382,Bank Transfer,0.0,Failed,0.0,97f1996e-8283-4b47-983c-997466a984fe
P010383,B010383,Bank Transfer,32333.29,Paid,0.0,685b3e14-630c-4b3e-811c-25cfb9bc5b45
P010384,B010384,Cash,17484.6,Partially Refunded,6920.44,5c6cdd23-3512-45a2-af08-f5beb161b9ff
P010385,B010385,Credit Card,30632.16,Paid,0.0,d9af262f-21ef-4c50-acac-e36068ee2d40
P010386,B010386,Credit Card,17842.68,Paid,0.0,31d6bf50-99ae-49f8-89a2-55e2a6992da8
P010387,B010387,Debit Card,41366.92,Paid,0.0,a1ae77a6-e0a9-41bb-8a84-128ac720abf4
P010388,B010388,Credit Card,39705.5,Paid,0.0,f8dd529b-251d-4d19-88f2-2e489fd8f22a
P010389,B010389,Digital Wallet,0.0,Pending,0.0,9c55e9a4-f748-4878-8b17-83381af185c1
P010390,B010390,Credit Card,13241.45,Paid,0.0,0da5df78-4ec9-491d-bbbd-44e5c00fdc49
P010391,B010391,Debit Card,57892.8,Paid,0.0,0b662435-c7b5-450c-80d2-dbfeb213fecb
P010392,B010392,Cash,14208.55,Paid,0.0,3193d128-cdb4-4ca4-8579-de15c2ac9a97
P010393,B010393,Debit Card,31557.24,Paid,0.0,559f5044-60ff-4e48-9154-33ebd1a293e1
P010394,B010394,Debit Card,24623.28,Paid,0.0,d8461855-3c69-4269-aa9b-29a5f733877d
P010395,B010395,Credit Card,17681.96,Paid,0.0,687134ce-4a8c-48ac-85bf-e8698f35a7b9
P010396,B010396,Credit Card,61653.96,Paid,0.0,d61580a8-8f58-4a84-9603-e5aff09e4539
P010397,B010397,Credit Card,9677.2,Paid,0.0,da97781c-f015-4fad-bf84-cd6c161cbe66
P010398,B010398,Cash,0.0,Pending,0.0,bab6f04d-5928-4ab5-8ce1-ab3057b01260
P010399,B010399,Debit Card,30511.4,Paid,0.0,5b834d14-8eae-48ce-80c1-ccd0506aba7c
P010400,B010400,Credit Card,0.0,Failed,0.0,cfe0202e-e98d-451d-9402-85d73e425d22
P010401,B010401,Credit Card,38424.24,Paid,0.0,2122d4a6-32aa-4ba5-b917-de34c6895850
P010402,B010402,Cash,9354.92,Paid,0.0,31105166-7d18-48a0-a22a-7bb6018ce15e
P010403,B010403,Digital Wallet,51644.28,Paid,0.0,480f34e9-fc25-4e25-be49-7e782311f54a
P010404,B010404,Cash,78289.26,Refunded,78289.26,65679cad-e757-4e7e-9d5b-b9585bba63aa
P010405,B010405,Digital Wallet,3589.12,Paid,0.0,e886db19-d7ef-4c94-902c-f57e08e27fb0
P010406,B010406,Digital Wallet,37827.79,Paid,0.0,ee8ab5b5-08bd-4a37-9c47-7141e93d9852
P010407,B010407,Credit Card,18949.95,Paid,0.0,9009ba84-bc2b-4345-89a9-fbd2b2a67816
P010408,B010408,Debit Card,0.0,Failed,0.0,9cea55e5-bda0-4e95-b915-bb52410db211
P010409,B010409,Debit Card,46655.55,Paid,0.0,6d4b7a97-ecb8-4284-b85b-21b51187bae8
P010410,B010410,Cash,9281.82,Refunded,9281.82,a30f7e7a-e719-4e43-baa3-e5f161f98a78
P010411,B010411,Credit Card,0.0,Pending,0.0,2ff4a563-18ee-4672-9821-0d1b60f36e84
P010412,B010412,Credit Card,17585.64,Refunded,17585.64,1196398e-62f2-4be1-b779-4db0fcc047d5
P010413,B010413,Credit Card,0.0,Pending,0.0,82ef7e7a-1205-4b4f-bec8-7c25ff630cb8
P010414,B010414,Credit Card,32567.12,Paid,0.0,d4eb5611-b072-4270-ae47-b020e479f14f
P010415,B010415,Debit Card,34003.44,Refunded,34003.44,4da79a48-37fa-4ae6-89cc-aebb051827c5
P010416,B010416,Credit Card,18661.5,Paid,0.0,1f05b829-057e-4d42-b723-3f45e911d8ff
P010417,B010417,Credit Card,0.0,Pending,0.0,634442ec-02d4-442f-b7bb-badadfa2c015
P010418,B010418,Credit Card,53195.66,Paid,0.0,e512fe0e-a04e-482e-bd5d-372311e550be
P010419,B010419,Cash,36590.58,Paid,0.0,cd2276d1-a5bd-465d-b977-57c3fe9ae32c
P010420,B010420,Bank Transfer,3161.04,Paid,0.0,9125ccde-807b-499f-9568-a8a6b6e888cf
P010421,B010421,Bank Transfer,57622.18,Paid,0.0,85ca9660-d181-470b-9d81-6618741161c3
P010422,B010422,Credit Card,21177.3,Paid,0.0,917a6ee9-9b8e-4709-8323-c8c520c4895c
P010423,B010423,Cash,17825.08,Refunded,17825.08,7d100650-391e-4cc0-8a3a-877ca4130f06
P010424,B010424,Credit Card,47924.14,Paid,0.0,348438c0-e167-4fe1-b46f-398cb15beeff
P010425,B010425,Cash,14702.16,Paid,0.0,31013587-5113-49e5-aa55-20be416286a7
P010426,B010426,Credit Card,29526.64,Paid,0.0,3d51f388-46ac-45e0-9551-fb39d212a39e
P010427,B010427,Debit Card,0.0,Failed,0.0,2f46fce7-1a0c-4f21-b484-e0d91af4aa2b
P010428,B010428,Bank Transfer,23307.9,Paid,0.0,3481177a-05d5-4d25-8c53-1e02d3f5d8ab
P010429,B010429,Credit Card,16635.1,Paid,0.0,4ad360f2-05c7-4cb6-8fc3-b7c2cae425db
P010430,B010430,Credit Card,16053.5,Paid,0.0,88071915-c0fb-4e57-b082-74ada1748591
P010431,B010431,Credit Card,25934.8,Refunded,25934.8,d66ef074-7f6c-4485-8684-0466a8b8fdb0
P010432,B010432,Bank Transfer,7421.8,Paid,0.0,2a645aca-ddb3-4239-80fe-51c918cf33a1
P010433,B010433,Digital Wallet,29699.1,Paid,0.0,b062513c-03a6-46fc-a071-acfdd6361b29
P010434,B010434,Cash,78363.32,Paid,0.0,f2ecdaaf-5e2f-4056-9eab-37c6cad7a9ac
P010435,B010435,Debit Card,0.0,Pending,0.0,b24866e9-dbfd-45a4-af83-5492d487d2c5
P010436,B010436,Credit Card,0.0,Failed,0.0,17c1db64-9af1-4db7-81f5-1a3d40e87c35
P010437,B010437,Credit Card,0.0,Pending,0.0,03193eef-a62d-4a87-ba67-77d1a5a69012
P010438,B010438,Credit Card,14035.64,Paid,0.0,310053e6-f5bf-4a1d-b6a5-ba01c7aaa803
P010439,B010439,Digital Wallet,11738.52,Paid,0.0,1e5f1a5c-8655-457f-8bc4-da973a7261dd
P010440,B010440,Debit Card,5629.46,Paid,0.0,83ff1b43-f521-4c6d-bb04-6cd34eefccd6
P010441,B010441,Cash,24661.42,Paid,0.0,09512bd8-0952-48d1-a742-e94bcbca5686
P010442,B010442,Credit Card,48467.2,Paid,0.0,df1668a7-368a-40d4-8c0a-e5cb82b01b68
P010443,B010443,Credit Card,24027.6,Paid,0.0,1663e280-d977-4515-a917-ec11c98564da
P010444,B010444,Digital Wallet,19628.52,Paid,0.0,b8ce03c6-102b-4ad3-9995-ce3d6361618e
P010445,B010445,Debit Card,46552.33,Paid,0.0,395561c3-2529-4c69-a346-39b94f35a621
P010446,B010446,Credit Card,9985.08,Paid,0.0,a9674401-04e5-41f8-841d-49ea6c062959
P010447,B010447,Credit Card,46826.45,Refunded,46826.45,3b0a6f95-fe5e-4a3d-8656-be59ff51f16d
P010448,B010448,Credit Card,16599.96,Refunded,16599.96,b7747da0-2945-4f29-b9ca-afd029e0b009
P010449,B010449,Cash,32889.36,Refunded,32889.36,c5e8af94-edd6-49a9-8ae2-3ecea177ed13
P010450,B010450,Debit Card,23535.44,Refunded,23535.44,44b33278-0901-4752-af17-4eeb2dc01f64
P010451,B010451,Cash,18920.76,Paid,0.0,a429bd64-de47-4442-8005-229e1d82f183
P010452,B010452,Debit Card,22840.65,Paid,0.0,47e525a1-30ba-41fe-a631-7360fd3282c5
P010453,B010453,Credit Card,26285.13,Paid,0.0,9af34f68-ab37-4fa3-83c0-e44096a79bcc
P010454,B010454,Credit Card,34348.1,Paid,0.0,9341eb92-5a3e-4a5f-9abf-677d7b83a84d
P010455,B010455,Cash,32547.42,Paid,0.0,6853326b-9b5a-48d3-8538-986327c7edd6
P010456,B010456,Bank Transfer,17024.16,Paid,0.0,4ae3d0d3-d814-46e8-b3a0-d80ae22cc629
P010457,B010457,Cash,18096.61,Paid,0.0,12948b9f-561b-4d35-bfdf-17c490be89d9
P010458,B010458,Credit Card,0.0,Pending,0.0,2cd1e468-ec12-40ba-8ed4-6e58df38a696
P010459,B010459,Digital Wallet,78687.57,Paid,0.0,6480defd-efc3-4b07-ab66-7c9a4a97a301
P010460,B010460,Digital Wallet,21165.95,Paid,0.0,23d5585d-bf6e-4735-891c-c97d4e7bd08e
P010461,B010461,Cash,35249.89,Refunded,35249.89,02af52b4-a68e-4afa-809d-23ebf3576212
P010462,B010462,Cash,34129.41,Paid,0.0,8b120c22-5ce6-48ae-8698-96eb733dc35e
P010463,B010463,Credit Card,2905.49,Paid,0.0,d4a36a04-e75e-49a7-a909-61b14cea49f9
P010464,B010464,Credit Card,0.0,Failed,0.0,87d13791-2b94-449c-b080-5266115cb1f6
P010465,B010465,Debit Card,47466.43,Paid,0.0,56d70bfc-e654-4491-81dc-afa7acb7ec11
P010466,B010466,Debit Card,32465.6,Paid,0.0,65790140-2830-42ca-9f0f-121d2983b0ee
P010467,B010467,Digital Wallet,13355.85,Paid,0.0,f33e2e1a-fe45-482a-b9bc-6ea153e2e18e
P010468,B010468,Credit Card,35918.4,Paid,0.0,2b965896-2ed1-447f-aecd-8f55697ecd61
P010469,B010469,Cash,31275.64,Paid,0.0,9e4da873-7df4-422b-8b81-17c8d725c42b
P010470,B010470,Cash,24256.21,Paid,0.0,3b5e01f4-ae6e-4853-9dc4-6ee063115954
P010471,B010471,Debit Card,7349.2,Paid,0.0,82f7c554-a798-49e7-80ab-2ab3c5d8ea3b
P010472,B010472,Cash,20802.72,Paid,0.0,202c646d-84a8-4db9-b5df-03536980b523
P010473,B010473,Debit Card,33967.05,Refunded,33967.05,78f01de0-c81a-4bac-857c-b1343a684700
P010474,B010474,Debit Card,0.0,Pending,0.0,d2eb7e88-7612-4de2-9c8f-575afba8095c
P010475,B010475,Bank Transfer,0.0,Failed,0.0,23c9e089-5124-41f0-b6c0-f771eba1d7d9
P010476,B010476,Credit Card,10547.64,Paid,0.0,f252ebf3-7273-42c1-8cb1-2ba7bcdd7445
P010477,B010477,Digital Wallet,50244.37,Paid,0.0,6c0f8e7a-892c-4046-8bbd-1d15dfefe51e
P010478,B010478,Cash,0.0,Pending,0.0,21675c75-6ec0-4e7e-af58-80c19ff2c4c6
P010479,B010479,Digital Wallet,0.0,Pending,0.0,f139e22c-a07a-4073-b0df-b4266673035a
P010480,B010480,Credit Card,22215.5,Paid,0.0,1260ad8e-aab3-44c8-b05f-08b25ffb77e5
P010481,B010481,Debit Card,2031.18,Paid,0.0,4bc9dc16-fe1a-4389-95a8-15cda466928c
P010482,B010482,Cash,10469.4,Paid,0.0,778ece36-ac95-4524-8baa-2699b75cda49
P010483,B010483,Credit Card,2648.66,Paid,0.0,ccf35f34-0b48-4dfa-830a-e46197fc604d
P010484,B010484,Debit Card,67070.6,Paid,0.0,b0d08765-6a8f-4ed9-b813-41594efe3863
P010485,B010485,Debit Card,14341.95,Paid,0.0,f64a02b4-93ca-4589-968e-f92f5b17a19e
P010486,B010486,Credit Card,26405.7,Paid,0.0,0203d5f5-0f5d-49e7-a2d5-69246d6c6494
P010487,B010487,Credit Card,4607.52,Paid,0.0,f30f4d83-38f5-49d7-b3e9-99caae30e533
P010488,B010488,Credit Card,0.0,Pending,0.0,5c07a786-2dc4-4ba1-97d7-691d69102096
P010489,B010489,Credit Card,44718.66,Paid,0.0,4010d426-2b8e-4d6d-8d4c-5b06011bba9f
P010490,B010490,Debit Card,24313.5,Paid,0.0,166d91fc-c9f2-4e4a-95a3-b7ed746c9a06
P010491,B010491,Credit Card,0.0,Failed,0.0,1959ba17-49ec-4873-bc93-3bc7ab8c68f5
P010492,B010492,Credit Card,48483.7,Paid,0.0,77ad2a4f-c95a-485a-b06c-28ce8466287c
P010493,B010493,Credit Card,35595.0,Paid,0.0,afbef14f-2c61-4f80-adaf-25d41ff0c966
P010494,B010494,Digital Wallet,58218.42,Paid,0.0,1557558c-c24f-4bf3-b738-a715b6358e0d
P010495,B010495,Credit Card,29396.64,Paid,0.0,0652f16b-3877-400f-8dc0-9e66c2a1bcb7
P010496,B010496,Credit Card,21393.24,Paid,0.0,6bcc6a85-57a2-406a-8bdd-b563aae4265d
P010497,B010497,Debit Card,0.0,Pending,0.0,750672b8-e535-4d95-8ec6-da68c9265a73
P010498,B010498,Debit Card,6376.32,Partially Refunded,1411.64,a2e1ce0c-4612-494e-b90d-9003f39ec1ce
P010499,B010499,Debit Card,20833.8,Paid,0.0,cbb19cd3-08fb-4c79-b553-574b6eb04cbf
P010500,B010500,Credit Card,0.0,Pending,0.0,81d81509-c2e9-44e8-b86f-2cc8c5a4009a
P010501,B010501,Digital Wallet,11660.3,Paid,0.0,ab6d35cc-7a5e-4533-895a-76e8db5300e2
P010502,B010502,Credit Card,18592.1,Paid,0.0,edd928ab-cb1d-4bda-80f1-5de5f7517dd5
P010503,B010503,Cash,0.0,Failed,0.0,9e535dfb-334b-436e-b284-e7b595cbbab5
P010504,B010504,Credit Card,17431.04,Partially Refunded,8176.21,ea3b5d74-7f01-41cf-9b2b-41cd359c7757
P010505,B010505,Cash,0.0,Pending,0.0,8c424bd1-2352-4cae-b76d-fadafa3d0d90
P010506,B010506,Debit Card,100132.56,Paid,0.0,edb95f16-0c60-468c-bb2e-064f1617dae8
P010507,B010507,Credit Card,25744.72,Paid,0.0,252f47a2-73bd-42c8-8302-64b0790b50e1
P010508,B010508,Credit Card,19013.04,Paid,0.0,bc5d2cbf-f54c-49b4-a012-b16f35429266
P010509,B010509,Bank Transfer,15146.9,Paid,0.0,de868d8f-837b-417a-9627-42dcb262bccc
P010510,B010510,Debit Card,11405.96,Paid,0.0,072ce5ae-fd71-41d3-8376-22e5dbd36514
P010511,B010511,Cash,2524.82,Paid,0.0,fef9d9d1-6ab6-4b3d-8d98-43f516b3ef01
P010512,B010512,Credit Card,5954.36,Paid,0.0,01409004-d318-430d-8342-cedf50f35a7c
P010513,B010513,Digital Wallet,0.0,Pending,0.0,b06af98e-0abc-4715-979b-f7b725c38661
P010514,B010514,Credit Card,0.0,Pending,0.0,479fdbf1-63dc-435e-9f04-53abbcac48b1
P010515,B010515,Cash,29412.96,Paid,0.0,072116ec-a2ca-450e-a1f0-c857aacf4cad
P010516,B010516,Cash,66070.48,Paid,0.0,573a9335-466e-446c-94b0-996b0f18f87c
P010517,B010517,Credit Card,52881.68,Refunded,52881.68,59c3116d-c2aa-40cb-8e56-9338d5bd4582
P010518,B010518,Debit Card,4811.08,Paid,0.0,a566d2ae-ff9d-4e05-87ca-bd11cf2ea560
P010519,B010519,Digital Wallet,0.0,Pending,0.0,b214ccb8-89cb-47ad-a3e5-3e74648b16c3
P010520,B010520,Credit Card,9751.44,Paid,0.0,e2a61931-682b-4dee-9635-fc231f1e93fe
P010521,B010521,Credit Card,15485.55,Paid,0.0,6dfc68f0-5590-4c39-b901-bb94f716d5a7
P010522,B010522,Credit Card,27250.3,Partially Refunded,6316.73,630c106e-da5c-4b07-801f-0a9813f15446
P010523,B010523,Cash,29421.09,Refunded,29421.09,16e2c510-e5ee-4971-810d-b23169e9e0dd
P010524,B010524,Cash,47115.2,Refunded,47115.2,9cd5a2d4-f751-422c-bd3d-221ae003f317
P010525,B010525,Debit Card,0.0,Pending,0.0,3a98fd8e-c0c4-444a-83bd-ad79fa93a69f
P010526,B010526,Bank Transfer,29172.92,Paid,0.0,bd3d86ab-7c5c-4591-a27e-afc3dfc20cf2
P010527,B010527,Debit Card,30334.3,Paid,0.0,8fe90864-4a98-4595-a43e-889622ce9a8b
P010528,B010528,Credit Card,33842.9,Paid,0.0,86218165-a62e-4572-ab25-92b5bd88ba66
P010529,B010529,Credit Card,16396.53,Partially Refunded,9074.68,4e69366a-8954-423a-bfeb-a9485b80f451
P010530,B010530,Bank Transfer,8618.24,Paid,0.0,a71f3e73-fb52-421a-958a-ed98d84fee55
P010531,B010531,Debit Card,8393.27,Paid,0.0,5300fcc2-d621-44b7-a79a-54917d9ae550
P010532,B010532,Bank Transfer,72457.84,Paid,0.0,96d1d443-6cf0-46c3-aa12-19402ea5420c
P010533,B010533,Credit Card,41216.28,Refunded,41216.28,a4feb83d-558a-47b8-982a-4995c71b127e
P010534,B010534,Credit Card,17564.05,Refunded,17564.05,f139c06a-6c47-42f0-b198-bb23ebdf3bb2
P010535,B010535,Digital Wallet,111263.6,Paid,0.0,d99d9998-7837-48b9-96b7-7558e33baadf
P010536,B010536,Bank Transfer,93070.46,Paid,0.0,fe2e42fc-d890-442b-a958-c155a25c858e
P010537,B010537,Credit Card,57297.76,Paid,0.0,8282d5d6-6129-4ecc-bb2f-0d7a77c9ed04
P010538,B010538,Credit Card,5547.84,Paid,0.0,51d291ff-b7f8-4c9a-be2f-eafef0c80fe8
P010539,B010539,Credit Card,9331.44,Paid,0.0,159a168e-a3f4-4ce0-af36-0972c783821e
P010540,B010540,Credit Card,0.0,Failed,0.0,0a5d4e36-a5f3-4c68-841a-bbdd982e4ddf
P010541,B010541,Digital Wallet,33951.45,Paid,0.0,cb1a061a-9586-4712-ae88-850d932f1773
P010542,B010542,Credit Card,21584.92,Paid,0.0,b64cc70b-d318-4b32-8f7c-ece44f28414a
P010543,B010543,Credit Card,18094.44,Paid,0.0,5ad9c7e7-41f8-4ee4-bc98-50d7735090d9
P010544,B010544,Debit Card,19297.46,Paid,0.0,595d907b-2cdd-4068-bc0e-67468417a70f
