feedback_id,customer_id,booking_id,feedback_category,rating,sentiment,feedback_text,feedback_channel,would_recommend
FB002804,C001973,B011624,Staff,4,Positive,Everything was well organized and enjoyable.,Website,Yes
FB002805,C006451,B002185,Payment,4,Positive,"Great experience, I would definitely stay again.",Mobile App,Yes
FB002806,C006273,B003315,Food,4,Positive,The room was clean and comfortable.,Website,Yes
FB002807,C009449,B014904,Location,4,Positive,The room was clean and comfortable.,Email,Yes
FB002808,C009623,B012417,Payment,5,Positive,Everything was well organized and enjoyable.,Website,Yes
FB002809,C007943,B016247,Location,5,Positive,The room was clean and comfortable.,Survey,Yes
FB002810,C007309,B000275,Payment,5,Positive,The room was clean and comfortable.,In-Hotel,Yes
FB002811,C008866,B011328,Staff,5,Positive,Everything was well organized and enjoyable.,Mobile App,Yes
FB002812,C005887,B014733,Food,4,Positive,Very good service and friendly staff.,Email,Yes
FB002813,C007591,B001805,Booking,3,Neutral,Overall experience was satisfactory.,In-Hotel,Maybe
FB002814,C006998,B006180,Facilities,2,Negative,The overall experience was disappointing.,Email,No
FB002815,C004347,B012164,Service,2,Negative,The service was slower than expected.,Mobile App,No
FB002816,C008186,B011320,Food,5,Positive,"Great experience, I would definitely stay again.",Survey,Yes
FB002817,C000091,B008887,Booking,5,Positive,Very good service and friendly staff.,Mobile App,Yes
FB002818,C008226,B006963,Room,4,Positive,The room was clean and comfortable.,Email,Yes
FB002819,C008013,B011424,Payment,2,Negative,The overall experience was disappointing.,Email,No
FB002820,C005757,B018637,Room,4,Positive,Excellent experience and very helpful staff.,Mobile App,Yes
FB002821,C001435,B010513,Booking,5,Positive,Excellent experience and very helpful staff.,Website,Yes
FB002822,C008696,B001777,Food,4,Positive,Excellent experience and very helpful staff.,Mobile App,Yes
FB002823,C002157,B014808,Payment,5,Positive,Excellent experience and very helpful staff.,Survey,Yes
FB002824,C000111,B012057,Service,5,Positive,Excellent experience and very helpful staff.,Mobile App,Yes
FB002825,C009097,B002702,Staff,5,Positive,The room was clean and comfortable.,In-Hotel,Yes
FB002826,C000655,B009367,Payment,5,Positive,Everything was well organized and enjoyable.,Website,Yes
FB002827,C009791,B006563,Payment,5,Positive,Everything was well organized and enjoyable.,In-Hotel,Yes
FB002828,C003020,B014050,Food,3,Neutral,The stay was okay but there is room for improvement.,Mobile App,Maybe
FB002829,C005462,B019109,Food,2,Negative,The service was slower than expected.,Website,No
FB002830,C006658,B006468,Booking,4,Positive,Very good service and friendly staff.,In-Hotel,Yes
FB002831,C001508,B000286,Cleanliness,2,Negative,There were some issues during the stay.,In-Hotel,No
FB002832,C004156,B004270,Payment,5,Positive,Excellent experience and very helpful staff.,Website,Yes
FB002833,C002664,B004578,Facilities,3,Neutral,The stay was okay but there is room for improvement.,Website,Maybe
FB002834,C009978,B007662,Payment,5,Positive,Excellent experience and very helpful staff.,Email,Yes
FB002835,C005572,B011049,Booking,4,Positive,Everything was well organized and enjoyable.,Website,Yes
FB002836,C009550,B015109,Location,4,Positive,"Great experience, I would definitely stay again.",Mobile App,Yes
FB002837,C003586,B006368,Room,5,Positive,"Great experience, I would definitely stay again.",Survey,Yes
FB002838,C008520,B018557,Staff,4,Positive,The room was clean and comfortable.,Email,Yes
FB002839,C007047,B000550,Cleanliness,4,Positive,Very good service and friendly staff.,Website,Yes
FB002840,C005315,B015285,Service,2,Negative,The room was not clean enough.,Survey,No
FB002841,C007867,B018525,Service,5,Positive,The room was clean and comfortable.,Email,Yes
FB002842,C008022,B017777,Service,3,Neutral,The service was average.,Mobile App,Maybe
FB002843,C004075,B006683,Food,4,Positive,Excellent experience and very helpful staff.,Survey,Yes
FB002844,C006035,B014921,Service,4,Positive,Everything was well organized and enjoyable.,Website,Yes
FB002845,C009745,B018067,Staff,5,Positive,"Great experience, I would definitely stay again.",Website,Yes
FB002846,C003209,B005916,Room,5,Positive,Very good service and friendly staff.,Mobile App,Yes
FB002847,C008850,B003024,Service,4,Positive,Excellent experience and very helpful staff.,Email,Yes
FB002848,C009451,B019587,Payment,4,Positive,The room was clean and comfortable.,Survey,Yes
FB002849,C006053,B005196,Payment,5,Positive,Excellent experience and very helpful staff.,Mobile App,Yes
FB002850,C001035,B018171,Food,4,Positive,The room was clean and comfortable.,Email,Yes
FB002851,C001073,B011238,Staff,4,Positive,"Great experience, I would definitely stay again.",In-Hotel,Yes
FB002852,C006753,B012155,Room,4,Positive,"Great experience, I would definitely stay again.",In-Hotel,Yes
FB002853,C009013,B008648,Cleanliness,5,Positive,Excellent experience and very helpful staff.,Email,Yes
FB002854,C005514,B010713,Booking,4,Positive,Excellent experience and very helpful staff.,Website,Yes
FB002855,C008194,B002068,Room,4,Positive,The room was clean and comfortable.,Website,Yes
FB002856,C003058,B013832,Booking,5,Positive,The room was clean and comfortable.,In-Hotel,Yes
FB002857,C006762,B003170,Location,4,Positive,Very good service and friendly staff.,Website,Yes
FB002858,C007128,B018679,Booking,2,Negative,The staff could have been more helpful.,Website,No
FB002859,C002503,B009465,Facilities,4,Positive,Very good service and friendly staff.,Email,Yes
FB002860,C000773,B017805,Payment,5,Positive,Excellent experience and very helpful staff.,Email,Yes
FB002861,C000860,B014444,Staff,5,Positive,Very good service and friendly staff.,Website,Yes
FB002862,C009116,B018028,Overall Experience,4,Positive,Excellent experience and very helpful staff.,Email,Yes
FB002863,C003927,B008620,Food,4,Positive,"Great experience, I would definitely stay again.",Survey,Yes
FB002864,C000886,B013515,Facilities,3,Neutral,"Everything was fine, but nothing exceptional.",In-Hotel,Maybe
FB002865,C000487,B010412,Booking,5,Positive,"Great experience, I would definitely stay again.",Survey,Yes
FB002866,C008616,B016215,Service,5,Positive,Excellent experience and very helpful staff.,Survey,Yes
FB002867,C006933,B008050,Staff,3,Neutral,The experience was acceptable overall.,Website,Maybe
FB002868,C007394,B001359,Facilities,3,Neutral,"Everything was fine, but nothing exceptional.",Website,Maybe
FB002869,C004559,B006276,Food,5,Positive,The room was clean and comfortable.,Survey,Yes
FB002870,C009510,B009443,Payment,4,Positive,The room was clean and comfortable.,Survey,Yes
FB002871,C000822,B003395,Staff,4,Positive,The room was clean and comfortable.,Mobile App,Yes
FB002872,C006513,B017656,Food,3,Neutral,The service was average.,Mobile App,Maybe
FB002873,C003904,B002256,Location,3,Neutral,The stay was okay but there is room for improvement.,In-Hotel,Maybe
FB002874,C008163,B003503,Location,4,Positive,Very good service and friendly staff.,Survey,Yes
FB002875,C006815,B005082,Food,5,Positive,Very good service and friendly staff.,Email,Yes
FB002876,C002342,B005585,Facilities,4,Positive,The room was clean and comfortable.,Mobile App,Yes
FB002877,C003798,B006642,Staff,4,Positive,The room was clean and comfortable.,Website,Yes
FB002878,C006377,B006291,Facilities,3,Neutral,"Everything was fine, but nothing exceptional.",Survey,Maybe
FB002879,C000050,B009361,Cleanliness,4,Positive,Everything was well organized and enjoyable.,Email,Yes
FB002880,C003698,B012033,Booking,3,Neutral,The service was average.,Email,Maybe
FB002881,C003623,B010629,Cleanliness,4,Positive,Everything was well organized and enjoyable.,Email,Yes
FB002882,C000101,B011403,Location,5,Positive,Very good service and friendly staff.,Website,Yes
FB002883,C001124,B005928,Payment,1,Negative,The room was not clean enough.,Mobile App,No
FB002884,C005723,B007933,Room,1,Negative,The staff could have been more helpful.,Email,No
FB002885,C000489,B016893,Booking,2,Negative,The staff could have been more helpful.,Mobile App,No
FB002886,C002020,B008273,Location,4,Positive,Everything was well organized and enjoyable.,In-Hotel,Yes
FB002887,C008085,B015608,Facilities,5,Positive,Excellent experience and very helpful staff.,Website,Yes
FB002888,C009997,B013819,Facilities,1,Negative,The overall experience was disappointing.,Mobile App,No
FB002889,C009877,B005654,Facilities,5,Positive,"Great experience, I would definitely stay again.",Mobile App,Yes
FB002890,C002604,B014782,Payment,2,Negative,The overall experience was disappointing.,Email,No
FB002891,C008020,B006246,Cleanliness,5,Positive,Excellent experience and very helpful staff.,Email,Yes
FB002892,C002646,B015594,Room,4,Positive,The room was clean and comfortable.,Website,Yes
FB002893,C009069,B005573,Facilities,5,Positive,Excellent experience and very helpful staff.,Mobile App,Yes
FB002894,C002542,B004319,Overall Experience,4,Positive,Everything was well organized and enjoyable.,Survey,Yes
FB002895,C000894,B000050,Booking,4,Positive,Very good service and friendly staff.,Email,Yes
FB002896,C001791,B009493,Staff,5,Positive,Very good service and friendly staff.,Email,Yes
FB002897,C002297,B008172,Overall Experience,5,Positive,Everything was well organized and enjoyable.,In-Hotel,Yes
FB002898,C007847,B006625,Room,4,Positive,Everything was well organized and enjoyable.,Website,Yes
FB002899,C003790,B006632,Payment,2,Negative,The staff could have been more helpful.,Mobile App,No
FB002900,C002137,B004161,Room,2,Negative,The service was slower than expected.,Mobile App,No
FB002901,C004696,B008654,Staff,5,Positive,The room was clean and comfortable.,Mobile App,Yes
FB002902,C006946,B007104,Booking,4,Positive,The room was clean and comfortable.,Email,Yes
FB002903,C003631,B001304,Staff,4,Positive,Everything was well organized and enjoyable.,Website,Yes
FB002904,C005913,B018987,Food,5,Positive,Very good service and friendly staff.,Mobile App,Yes
FB002905,C000760,B017337,Booking,5,Positive,Very good service and friendly staff.,Survey,Yes
FB002906,C004689,B016184,Room,4,Positive,Very good service and friendly staff.,In-Hotel,Yes
FB002907,C003930,B017142,Facilities,5,Positive,Excellent experience and very helpful staff.,In-Hotel,Yes
FB002908,C003999,B009255,Room,5,Positive,Excellent experience and very helpful staff.,Mobile App,Yes
FB002909,C000336,B019314,Room,4,Positive,"Great experience, I would definitely stay again.",Email,Yes
FB002910,C001519,B006292,Booking,3,Neutral,The experience was acceptable overall.,In-Hotel,Maybe
FB002911,C009068,B016052,Food,5,Positive,The room was clean and comfortable.,In-Hotel,Yes
FB002912,C005164,B015497,Room,4,Positive,The room was clean and comfortable.,In-Hotel,Yes
FB002913,C007649,B000427,Overall Experience,5,Positive,The room was clean and comfortable.,In-Hotel,Yes
FB002914,C007343,B016825,Location,2,Negative,The service was slower than expected.,Mobile App,No
FB002915,C001119,B009223,Service,2,Negative,The overall experience was disappointing.,Website,No
FB002916,C005029,B007661,Service,5,Positive,The room was clean and comfortable.,Website,Yes
FB002917,C008732,B016754,Room,4,Positive,Everything was well organized and enjoyable.,Email,Yes
FB002918,C002141,B014317,Overall Experience,4,Positive,Everything was well organized and enjoyable.,Survey,Yes
FB002919,C000690,B004374,Facilities,5,Positive,Everything was well organized and enjoyable.,Website,Yes
FB002920,C007925,B014251,Payment,5,Positive,Excellent experience and very helpful staff.,Survey,Yes
FB002921,C008268,B015474,Payment,4,Positive,Very good service and friendly staff.,Website,Yes
FB002922,C003246,B018674,Booking,2,Negative,The overall experience was disappointing.,Website,No
FB002923,C001670,B008687,Service,5,Positive,Everything was well organized and enjoyable.,Email,Yes
FB002924,C005171,B014261,Room,5,Positive,Everything was well organized and enjoyable.,In-Hotel,Yes
FB002925,C002175,B017984,Payment,3,Neutral,The stay was okay but there is room for improvement.,Email,Maybe
FB002926,C003404,B010539,Room,5,Positive,Everything was well organized and enjoyable.,Website,Yes
FB002927,C004729,B019926,Booking,5,Positive,The room was clean and comfortable.,In-Hotel,Yes
FB002928,C008037,B003959,Service,4,Positive,The room was clean and comfortable.,In-Hotel,Yes
FB002929,C009071,B006734,Staff,5,Positive,Very good service and friendly staff.,In-Hotel,Yes
FB002930,C004056,B011430,Location,4,Positive,Excellent experience and very helpful staff.,Survey,Yes
FB002931,C008118,B015151,Location,3,Neutral,The stay was okay but there is room for improvement.,Website,Maybe
FB002932,C005590,B009661,Payment,5,Positive,The room was clean and comfortable.,Mobile App,Yes
FB002933,C002516,B000055,Location,5,Positive,Very good service and friendly staff.,Email,Yes
FB002934,C005768,B008252,Staff,5,Positive,The room was clean and comfortable.,Survey,Yes
FB002935,C005921,B018524,Room,4,Positive,"Great experience, I would definitely stay again.",Email,Yes
FB002936,C000383,B019970,Booking,3,Neutral,The experience was acceptable overall.,Mobile App,Maybe
FB002937,C007343,B014953,Staff,2,Negative,The overall experience was disappointing.,In-Hotel,No
FB002938,C006644,B000402,Booking,4,Positive,Everything was well organized and enjoyable.,Mobile App,Yes
FB002939,C005373,B004990,Booking,1,Negative,The room was not clean enough.,Email,No
FB002940,C000161,B013474,Service,4,Positive,Everything was well organized and enjoyable.,Mobile App,Yes
FB002941,C008894,B003078,Room,4,Positive,The room was clean and comfortable.,Website,Yes
FB002942,C005750,B005961,Overall Experience,5,Positive,Very good service and friendly staff.,Mobile App,Yes
FB002943,C007158,B012800,Location,4,Positive,"Great experience, I would definitely stay again.",Website,Yes
FB002944,C003991,B019538,Overall Experience,4,Positive,Everything was well organized and enjoyable.,Mobile App,Yes
FB002945,C002240,B003430,Service,4,Positive,The room was clean and comfortable.,Website,Yes
FB002946,C001500,B014375,Booking,1,Negative,The overall experience was disappointing.,Website,No
FB002947,C003361,B004439,Payment,2,Negative,The overall experience was disappointing.,Mobile App,No
FB002948,C007654,B018597,Location,3,Neutral,"Everything was fine, but nothing exceptional.",Survey,Maybe
FB002949,C005106,B011083,Location,5,Positive,The room was clean and comfortable.,In-Hotel,Yes
FB002950,C003067,B001723,Room,3,Neutral,The service was average.,In-Hotel,Maybe
FB002951,C007835,B009232,Food,5,Positive,Everything was well organized and enjoyable.,In-Hotel,Yes
FB002952,C000661,B000665,Cleanliness,5,Positive,"Great experience, I would definitely stay again.",Website,Yes
