request_id,customer_id,booking_id,request_type,request_text,request_status,created_at
REQ007460,C005697,,Booking Inquiry,I want to know if you have available rooms.,Open,2026-08-16 16:44:37
REQ007461,C008900,,Cancellation Request,I want to cancel my booking.,Open,2025-12-15 19:15:35
REQ007462,C001830,,Early Check-in,Can I check in early?,In Progress,2026-04-14 15:52:01
REQ007463,C005912,B018510,Late Checkout,I want to check out later.,Resolved,2025-10-05 01:38:16
REQ007464,C003126,,Payment Inquiry,I want to know my payment status.,Closed,2025-10-03 19:14:48
REQ007465,C000272,,General Inquiry,I have a question about the hotel.,Closed,2025-11-26 07:34:19
REQ007466,C004133,B004103,General Inquiry,Can you provide more information?,Closed,2025-09-15 10:00:45
REQ007467,C002587,,Room Service,Can I order food to my room?,Resolved,2026-05-06 03:12:14
REQ007468,C008937,B002936,Booking Inquiry,Do you have any rooms available for my dates?,Open,2026-06-18 05:17:20
REQ007469,C009449,,Extra Bed,Can I request an extra bed?,Closed,2025-09-08 21:15:10
REQ007470,C009416,,General Inquiry,I have a question about the hotel.,Resolved,2025-10-11 04:28:02
REQ007471,C007879,,Late Checkout,Can I have a late checkout?,Resolved,2025-08-29 15:11:09
REQ007472,C005270,B012134,Booking Inquiry,Do you have any rooms available for my dates?,In Progress,2026-06-02 22:35:55
REQ007473,C006921,,Payment Inquiry,Was my payment successful?,In Progress,2026-08-15 04:07:32
REQ007474,C008405,B001511,Complaint,I have a problem with my room.,Resolved,2026-03-21 08:24:38
REQ007475,C000711,B002680,Booking Inquiry,I want to know if you have available rooms.,Resolved,2025-10-21 23:16:28
REQ007476,C002303,B004188,Early Check-in,I would like to arrive before the check-in time.,In Progress,2026-07-25 13:02:49
REQ007477,C003625,,Airport Transfer,Do you provide airport transportation?,Open,2025-09-14 01:25:39
REQ007478,C004010,B009131,Cancellation Request,I need to cancel my hotel reservation.,Closed,2025-12-17 20:19:31
REQ007479,C001712,,Modification Request,I want to change my check-in date.,Closed,2026-01-07 00:48:34
REQ007480,C007509,,Room Service,Can I order food to my room?,Closed,2026-01-28 09:33:43
REQ007481,C000767,,Booking Inquiry,Do you have any rooms available for my dates?,Resolved,2026-05-07 17:14:14
REQ007482,C006921,,Late Checkout,Can I have a late checkout?,Resolved,2025-09-25 04:43:08
REQ007483,C005688,,Booking Inquiry,I want to know if you have available rooms.,In Progress,2026-06-04 17:09:15
REQ007484,C001904,,Booking Inquiry,Do you have any rooms available for my dates?,Closed,2026-05-12 00:52:44
REQ007485,C008764,B013859,Cancellation Request,I want to cancel my booking.,In Progress,2026-06-08 06:49:49
REQ007486,C000833,B004473,Early Check-in,Can I check in early?,In Progress,2025-10-23 01:40:27
REQ007487,C005133,,Airport Transfer,Can you arrange airport pickup?,In Progress,2026-02-25 11:02:50
REQ007488,C004213,B018659,Booking Inquiry,I want to know if you have available rooms.,Closed,2025-10-31 04:21:32
REQ007489,C001172,B010883,Room Service,Can I order food to my room?,Closed,2026-03-27 02:41:44
REQ007490,C008355,,Housekeeping,My room needs cleaning.,Closed,2026-08-03 10:13:42
REQ007491,C003435,B006305,Complaint,I want to make a complaint.,Resolved,2026-04-27 04:16:05
REQ007492,C003071,B008939,Room Service,I need room service.,Resolved,2026-04-03 22:13:22
REQ007493,C007898,B003679,Payment Inquiry,I want to know my payment status.,Resolved,2026-04-25 23:25:07
REQ007494,C001424,B004146,Extra Bed,Can I request an extra bed?,Closed,2026-03-12 22:52:25
REQ007495,C004216,B007712,Payment Inquiry,I want to know my payment status.,Resolved,2025-12-05 13:01:46
REQ007496,C008590,,Late Checkout,I want to check out later.,In Progress,2026-05-27 06:25:15
REQ007497,C009735,B018018,General Inquiry,Can you provide more information?,Open,2026-02-25 10:33:53
REQ007498,C004877,B017887,Airport Transfer,I need an airport transfer.,Resolved,2026-07-28 13:31:14
REQ007499,C008966,B013943,Early Check-in,Is early check-in available?,Resolved,2026-01-22 15:08:40
REQ007500,C000557,B001162,Booking Inquiry,Do you have any rooms available for my dates?,Resolved,2026-02-21 12:17:58
REQ007501,C005964,,Room Service,I need room service.,Resolved,2025-09-28 00:32:57
REQ007502,C005282,B013153,Extra Bed,I need an additional bed in my room.,Resolved,2026-06-14 22:31:16
REQ007503,C009452,B019601,General Inquiry,I have a question about the hotel.,Closed,2026-01-22 12:06:30
REQ007504,C006196,B012728,Room Service,I need room service.,Closed,2026-05-15 18:04:44
REQ007505,C009598,B014284,Late Checkout,I want to check out later.,Resolved,2025-09-03 12:20:16
REQ007506,C009031,B015246,Complaint,I have a problem with my room.,Closed,2026-07-05 16:51:52
REQ007507,C003393,,Early Check-in,Can I check in early?,In Progress,2026-07-31 15:41:34
REQ007508,C003540,B019317,Early Check-in,Can I check in early?,Closed,2026-05-05 16:08:30
REQ007509,C004145,B015797,Room Service,I need room service.,Resolved,2026-06-07 04:36:33
REQ007510,C007984,B006630,Modification Request,I want to change my check-in date.,Resolved,2026-05-07 09:42:03
REQ007511,C009831,B014676,General Inquiry,I need some information about the hotel.,Closed,2026-01-26 14:11:35
REQ007512,C009044,B011541,Housekeeping,My room needs cleaning.,Resolved,2026-06-26 00:34:58
REQ007513,C008288,B007687,Late Checkout,I want to check out later.,Resolved,2026-05-22 22:29:12
REQ007514,C008004,,Housekeeping,I need housekeeping service.,Resolved,2026-01-21 13:19:53
REQ007515,C002834,B007051,Airport Transfer,Do you provide airport transportation?,Resolved,2025-10-09 01:36:07
REQ007516,C007993,B000967,Payment Inquiry,I want to know my payment status.,Open,2025-11-01 08:20:21
REQ007517,C003581,B016244,Booking Inquiry,I would like information about room availability.,Open,2025-09-26 14:15:49
REQ007518,C009904,,Modification Request,Can I modify my booking?,Resolved,2026-01-28 18:14:10
REQ007519,C003263,,Early Check-in,I would like to arrive before the check-in time.,Resolved,2026-03-13 07:09:53
REQ007520,C006286,B007318,Extra Bed,Is it possible to add an extra bed?,Resolved,2026-07-28 10:48:35
REQ007521,C006595,B001904,General Inquiry,I have a question about the hotel.,Resolved,2026-08-01 17:33:04
REQ007522,C009961,B007068,Cancellation Request,I want to cancel my booking.,Closed,2025-12-24 04:52:17
REQ007523,C005034,,Early Check-in,Is early check-in available?,In Progress,2026-03-02 17:12:39
REQ007524,C008535,B009607,Booking Inquiry,I would like information about room availability.,Resolved,2025-12-13 19:39:44
REQ007525,C009516,B007485,General Inquiry,I need some information about the hotel.,Closed,2025-09-11 08:29:11
REQ007526,C008685,B002084,Modification Request,I need to change the number of guests.,Resolved,2026-01-31 03:44:03
REQ007527,C001460,B003956,Room Service,I need room service.,Resolved,2026-05-30 04:09:31
REQ007528,C001127,B001008,Extra Bed,Is it possible to add an extra bed?,Closed,2026-05-11 04:55:00
REQ007529,C007264,B006286,Room Service,Can I order food to my room?,In Progress,2025-11-13 18:46:39
REQ007530,C008609,B011158,Early Check-in,Is early check-in available?,Closed,2026-01-08 04:03:08
REQ007531,C007678,B007093,Early Check-in,I would like to arrive before the check-in time.,In Progress,2026-01-10 04:03:23
REQ007532,C001111,B009891,Booking Inquiry,I want to know if you have available rooms.,Open,2025-11-18 12:20:13
REQ007533,C009620,B002480,General Inquiry,I need some information about the hotel.,Closed,2026-06-20 13:41:44
REQ007534,C004601,B005873,Payment Inquiry,Can you check my payment?,In Progress,2025-12-19 09:58:31
REQ007535,C003085,,Room Service,Can I order food to my room?,Closed,2026-02-22 22:05:17
REQ007536,C003117,,Complaint,I have a problem with my room.,Closed,2025-11-07 09:57:48
REQ007537,C002747,B006469,Complaint,I want to make a complaint.,Resolved,2026-01-04 07:52:01
REQ007538,C000986,,Early Check-in,I would like to arrive before the check-in time.,Resolved,2026-05-21 02:03:17
REQ007539,C003435,B000993,Late Checkout,I want to check out later.,Closed,2025-12-31 05:14:18
REQ007540,C007115,,Early Check-in,I would like to arrive before the check-in time.,Open,2026-04-08 18:23:30
REQ007541,C002525,,Housekeeping,My room needs cleaning.,Closed,2025-10-20 09:05:22
REQ007542,C004666,B012748,Airport Transfer,Can you arrange airport pickup?,Resolved,2026-07-20 22:31:10
REQ007543,C004386,B003327,Room Service,I would like to order room service.,Resolved,2025-12-17 02:34:51
REQ007544,C007280,,Airport Transfer,I need an airport transfer.,Resolved,2025-11-21 08:19:54
REQ007545,C007594,,Room Service,Can I order food to my room?,Resolved,2026-05-08 04:03:46
REQ007546,C007526,B015299,Extra Bed,Can I request an extra bed?,In Progress,2026-06-19 01:42:26
REQ007547,C004397,B000126,Room Service,Can I order food to my room?,Closed,2025-11-04 04:49:32
REQ007548,C005021,B019591,Modification Request,Can I modify my booking?,Closed,2025-12-15 04:26:08
REQ007549,C004349,,General Inquiry,I need some information about the hotel.,Resolved,2026-05-06 05:32:29
REQ007550,C006861,B004630,Modification Request,I want to change my check-in date.,In Progress,2026-03-13 04:05:34
REQ007551,C004519,B019032,Room Service,I would like to order room service.,Resolved,2026-07-11 09:31:43
REQ007552,C005099,B005313,Housekeeping,I need housekeeping service.,Resolved,2026-04-04 01:49:48
REQ007553,C001289,,Modification Request,I want to change my check-in date.,Resolved,2025-10-20 10:05:08
REQ007554,C004978,,Late Checkout,Can I have a late checkout?,In Progress,2025-09-01 22:32:57
REQ007555,C006511,B012093,Modification Request,I want to change my check-in date.,Resolved,2025-12-11 06:54:45
REQ007556,C009390,,Early Check-in,Can I check in early?,Resolved,2025-10-16 04:43:05
REQ007557,C001041,B004373,Booking Inquiry,Do you have any rooms available for my dates?,Closed,2025-12-06 15:40:22
REQ007558,C001705,B005878,Late Checkout,Is late checkout available?,Closed,2025-12-27 14:33:36
REQ007559,C008076,,Modification Request,I want to change my check-in date.,Closed,2026-06-06 23:04:02
REQ007560,C001801,B004624,Late Checkout,I want to check out later.,Closed,2026-01-13 14:24:20
REQ007561,C003336,B012759,Complaint,I have a problem with my room.,Closed,2026-03-20 04:06:15
REQ007562,C009997,B002433,Booking Inquiry,I would like information about room availability.,Resolved,2026-05-13 23:25:23
REQ007563,C008589,B008106,Housekeeping,My room needs cleaning.,Closed,2026-05-18 02:55:33
REQ007564,C002474,B010592,Cancellation Request,I want to cancel my booking.,Resolved,2026-06-03 08:33:04
REQ007565,C001343,B003657,Housekeeping,Can someone clean my room?,Resolved,2026-07-02 21:23:12
REQ007566,C007471,,Airport Transfer,I need an airport transfer.,Resolved,2026-01-17 17:38:08
REQ007567,C009920,,General Inquiry,I have a question about the hotel.,Resolved,2025-12-08 06:22:49
REQ007568,C000076,,Extra Bed,Is it possible to add an extra bed?,Open,2026-02-15 07:05:15
REQ007569,C007715,B004535,Housekeeping,My room needs cleaning.,Closed,2025-09-19 01:49:52
REQ007570,C000598,B001750,Room Service,Can I order food to my room?,Resolved,2026-04-01 09:23:31
REQ007571,C007351,B003421,Early Check-in,I would like to arrive before the check-in time.,Closed,2026-03-16 04:00:03
REQ007572,C003685,B011986,Modification Request,I need to change the number of guests.,In Progress,2025-09-10 20:18:34
REQ007573,C003285,B013814,Complaint,I am not satisfied with the service.,Closed,2026-01-01 15:15:57
REQ007574,C008763,,Booking Inquiry,I want to know if you have available rooms.,Resolved,2026-05-08 21:09:42
REQ007575,C006092,B016283,Cancellation Request,I want to cancel my booking.,Closed,2026-01-25 11:44:56
REQ007576,C006864,B005606,Complaint,I am not satisfied with the service.,Closed,2026-06-29 14:05:31
REQ007577,C001746,,Room Service,Can I order food to my room?,Open,2026-06-21 04:22:59
REQ007578,C006453,B008871,Complaint,I have a problem with my room.,Resolved,2026-05-22 00:30:48
REQ007579,C003744,B012612,Extra Bed,Is it possible to add an extra bed?,Resolved,2025-11-24 23:55:59
REQ007580,C002253,B000255,Payment Inquiry,Was my payment successful?,Resolved,2026-04-01 04:01:47
REQ007581,C003166,,General Inquiry,I have a question about the hotel.,Resolved,2025-10-15 10:37:43
REQ007582,C007338,B008165,Payment Inquiry,Was my payment successful?,Resolved,2025-08-29 01:54:38
REQ007583,C005577,B017358,General Inquiry,I need some information about the hotel.,In Progress,2026-05-11 10:08:40
REQ007584,C008015,B014961,Payment Inquiry,I want to know my payment status.,Open,2026-04-03 17:05:24
REQ007585,C006864,,Modification Request,Can I modify my booking?,Open,2025-11-01 12:06:52
REQ007586,C001576,,Late Checkout,Can I have a late checkout?,In Progress,2026-01-12 20:57:45
REQ007587,C005561,,General Inquiry,Can you provide more information?,Resolved,2025-11-17 16:41:07
REQ007588,C003325,,Late Checkout,Is late checkout available?,Closed,2025-11-19 23:49:32
REQ007589,C001135,B002708,Early Check-in,Can I check in early?,Closed,2025-08-31 03:13:37
REQ007590,C001832,B008737,Cancellation Request,I want to cancel my booking.,Closed,2026-05-17 01:08:48
REQ007591,C002349,B012345,Late Checkout,Is late checkout available?,Closed,2025-11-25 19:50:26
REQ007592,C003378,,Room Service,I would like to order room service.,In Progress,2026-04-11 04:08:53
REQ007593,C001170,,Booking Inquiry,I would like information about room availability.,Open,2026-08-10 21:02:55
REQ007594,C002238,B010546,Complaint,I have a problem with my room.,Resolved,2026-01-02 08:59:24
REQ007595,C009383,B014159,Payment Inquiry,I want to know my payment status.,Resolved,2026-04-10 10:46:00
REQ007596,C005687,B019320,Late Checkout,Can I have a late checkout?,Closed,2025-10-08 01:39:49
REQ007597,C000898,B019445,Airport Transfer,I need an airport transfer.,Resolved,2026-01-29 23:46:16
REQ007598,C003507,B014388,Housekeeping,I need housekeeping service.,Closed,2026-02-27 15:26:24
REQ007599,C007811,B015174,Housekeeping,My room needs cleaning.,Open,2026-06-18 13:38:15
REQ007600,C007260,B003358,Complaint,I want to make a complaint.,Closed,2025-11-12 00:58:11
REQ007601,C005038,B009454,Cancellation Request,I need to cancel my hotel reservation.,Resolved,2025-12-06 01:36:21
REQ007602,C007707,,Late Checkout,I want to check out later.,Closed,2026-04-29 18:26:45
REQ007603,C009396,B019989,Early Check-in,I would like to arrive before the check-in time.,Resolved,2026-08-12 14:27:56
REQ007604,C009223,,Late Checkout,Can I have a late checkout?,Resolved,2026-08-12 14:10:27
REQ007605,C003300,,Complaint,I have a problem with my room.,Closed,2026-02-03 23:00:58
REQ007606,C009922,B008414,Airport Transfer,Can you arrange airport pickup?,Closed,2025-11-07 04:55:43
REQ007607,C001787,,Complaint,I have a problem with my room.,In Progress,2025-12-31 23:15:09
REQ007608,C008159,,Airport Transfer,Can you arrange airport pickup?,Resolved,2025-11-24 15:56:04
REQ007609,C000153,B007262,Housekeeping,Can someone clean my room?,Resolved,2025-10-07 17:31:04
REQ007610,C000255,B016333,Payment Inquiry,I want to know my payment status.,Resolved,2026-04-16 14:24:18
REQ007611,C003917,B015225,Late Checkout,I want to check out later.,Closed,2025-09-10 04:41:53
REQ007612,C002368,B016505,Housekeeping,My room needs cleaning.,Closed,2026-06-07 02:51:09
REQ007613,C006320,,Room Service,Can I order food to my room?,Open,2026-01-27 21:10:31
REQ007614,C005773,B011341,Payment Inquiry,I want to know my payment status.,Resolved,2026-01-13 03:37:19
REQ007615,C004934,,Room Service,I need room service.,Resolved,2025-09-26 09:08:41
REQ007616,C003406,,Extra Bed,Is it possible to add an extra bed?,Resolved,2026-04-05 11:09:24
REQ007617,C008170,B003930,Payment Inquiry,I want to know my payment status.,Closed,2026-01-14 22:19:26
REQ007618,C002081,B011123,Cancellation Request,Can I cancel my reservation?,Open,2026-08-16 07:32:53
REQ007619,C002634,B007844,Room Service,I would like to order room service.,Closed,2026-05-21 05:43:20
REQ007620,C003935,,General Inquiry,I have a question about the hotel.,Resolved,2025-11-02 05:13:42
REQ007621,C002533,,Extra Bed,Can I request an extra bed?,Closed,2025-09-08 16:05:23
